instances,drift,unbalance,type,alg,KappaT
80000,sea_P(y),3,incremental,improved_UOB,71.97539107210987
85000,sea_P(y),3,incremental,improved_UOB,72.0833000877683
90000,sea_P(y),3,incremental,improved_UOB,72.13728442376129
95000,sea_P(y),3,incremental,improved_UOB,72.19884019848152
100000,sea_P(y),3,incremental,improved_UOB,72.33177669284655
5000,sea_P(y),3,incremental,WEOB2,58.4181240063593
10000,sea_P(y),3,incremental,WEOB2,61.62038873462912
15000,sea_P(y),3,incremental,WEOB2,63.30448675276263
20000,sea_P(y),3,incremental,WEOB2,64.18464626191673
25000,sea_P(y),3,incremental,WEOB2,65.06051134086718
30000,sea_P(y),3,incremental,WEOB2,65.20219603642208
35000,sea_P(y),3,incremental,WEOB2,65.75700183654729
40000,sea_P(y),3,incremental,WEOB2,66.06243099468033
45000,sea_P(y),3,incremental,WEOB2,66.41361489797737
50000,sea_P(y),3,incremental,WEOB2,70.66125760649086
55000,sea_P(y),3,incremental,WEOB2,71.47457627118642
60000,sea_P(y),3,incremental,WEOB2,72.0056100981767
65000,sea_P(y),3,incremental,WEOB2,71.83809523809524
70000,sea_P(y),3,incremental,WEOB2,71.25998083679336
75000,sea_P(y),3,incremental,WEOB2,71.83137443031902
80000,sea_P(y),3,incremental,WEOB2,71.97539107210987
85000,sea_P(y),3,incremental,WEOB2,72.0833000877683
90000,sea_P(y),3,incremental,WEOB2,72.13728442376129
95000,sea_P(y),3,incremental,WEOB2,72.19884019848152
100000,sea_P(y),3,incremental,WEOB2,72.33177669284655
5000,sea_P(y),3,incremental,UOB,58.827503974562795
10000,sea_P(y),3,incremental,UOB,62.175723919079736
15000,sea_P(y),3,incremental,UOB,63.795766209559325
20000,sea_P(y),3,incremental,UOB,64.4626191670848
25000,sea_P(y),3,incremental,UOB,65.21359301114049
30000,sea_P(y),3,incremental,UOB,65.2222817354044
35000,sea_P(y),3,incremental,UOB,65.6640266299357
40000,sea_P(y),3,incremental,UOB,65.90585165110912
45000,sea_P(y),3,incremental,UOB,66.21447028423775
50000,sea_P(y),3,incremental,UOB,69.9634888438134
55000,sea_P(y),3,incremental,UOB,70.35169491525423
60000,sea_P(y),3,incremental,UOB,70.3085553997195
65000,sea_P(y),3,incremental,UOB,69.93333333333332
70000,sea_P(y),3,incremental,UOB,69.32130309805174
75000,sea_P(y),3,incremental,UOB,69.94483089469895
80000,sea_P(y),3,incremental,UOB,70.20030522701259
85000,sea_P(y),3,incremental,UOB,70.38697837708449
90000,sea_P(y),3,incremental,UOB,70.44073364358061
95000,sea_P(y),3,incremental,UOB,70.54522628086326
100000,sea_P(y),3,incremental,UOB,70.70154956484822
5000,sea_P(y),3,incremental,CSMOTE,58.06836248012719
10000,sea_P(y),3,incremental,CSMOTE,60.90836969456565
15000,sea_P(y),3,incremental,CSMOTE,62.69471441885234
20000,sea_P(y),3,incremental,CSMOTE,63.411941796286996
25000,sea_P(y),3,incremental,CSMOTE,64.4225374689428
30000,sea_P(y),3,incremental,CSMOTE,64.54874129619712
35000,sea_P(y),3,incremental,CSMOTE,65.19168962350783
40000,sea_P(y),3,incremental,CSMOTE,65.5174144334036
45000,sea_P(y),3,incremental,CSMOTE,65.86028691080814
50000,sea_P(y),3,incremental,CSMOTE,70.30425963488845
55000,sea_P(y),3,incremental,CSMOTE,71.14406779661019
60000,sea_P(y),3,incremental,CSMOTE,71.48200093501636
65000,sea_P(y),3,incremental,CSMOTE,60.52380952380953
70000,sea_P(y),3,incremental,CSMOTE,54.710954966464385
75000,sea_P(y),3,incremental,CSMOTE,52.54257615735189
80000,sea_P(y),3,incremental,CSMOTE,50.085845097291106
85000,sea_P(y),3,incremental,CSMOTE,49.118327615096135
90000,sea_P(y),3,incremental,CSMOTE,48.21379687927732
95000,sea_P(y),3,incremental,CSMOTE,48.30513540981646
100000,sea_P(y),3,incremental,CSMOTE,48.40798132031415
5000,sea_P(y),3,incremental,RebalanceStream,50.59618441971383
10000,sea_P(y),3,incremental,RebalanceStream,57.08052360174533
15000,sea_P(y),3,incremental,RebalanceStream,60.151777393156706
20000,sea_P(y),3,incremental,RebalanceStream,61.655795283492225
25000,sea_P(y),3,incremental,RebalanceStream,63.084074697443306
30000,sea_P(y),3,incremental,RebalanceStream,63.49758971612213
35000,sea_P(y),3,incremental,RebalanceStream,64.29063360881541
40000,sea_P(y),3,incremental,RebalanceStream,64.76964769647698
45000,sea_P(y),3,incremental,RebalanceStream,65.26329858326652
50000,sea_P(y),3,incremental,RebalanceStream,71.03448275862068
55000,sea_P(y),3,incremental,RebalanceStream,71.7372881355932
60000,sea_P(y),3,incremental,RebalanceStream,72.55726975222068
65000,sea_P(y),3,incremental,RebalanceStream,72.30952380952384
70000,sea_P(y),3,incremental,RebalanceStream,71.90993292877674
75000,sea_P(y),3,incremental,RebalanceStream,72.43943391700647
80000,sea_P(y),3,incremental,RebalanceStream,72.63449065242274
85000,sea_P(y),3,incremental,RebalanceStream,72.82374531237532
90000,sea_P(y),3,incremental,RebalanceStream,72.89214344374487
95000,sea_P(y),3,incremental,RebalanceStream,73.0017337239194
100000,sea_P(y),3,incremental,RebalanceStream,73.07896412651243
5000,sea_P(y),3,sudden,improved_OOB,59.83704292527822
10000,sea_P(y),3,sudden,improved_OOB,62.89170963903213
15000,sea_P(y),3,sudden,improved_OOB,64.31101051790706
20000,sea_P(y),3,sudden,improved_OOB,64.88509784244857
25000,sea_P(y),3,sudden,improved_OOB,65.64123116383458
30000,sea_P(y),3,sudden,improved_OOB,65.67496986741662
35000,sea_P(y),3,sudden,improved_OOB,66.20042472593698
40000,sea_P(y),3,sudden,improved_OOB,66.48640513695194
45000,sea_P(y),3,sudden,improved_OOB,66.86498754004984
50000,sea_P(y),3,sudden,improved_OOB,67.0265387240535
55000,sea_P(y),3,sudden,improved_OOB,73.30567081604427
60000,sea_P(y),3,sudden,improved_OOB,73.35447498238196
65000,sea_P(y),3,sudden,improved_OOB,73.227287116176
70000,sea_P(y),3,sudden,improved_OOB,72.78261907604154
75000,sea_P(y),3,sudden,improved_OOB,73.16499282639884
80000,sea_P(y),3,sudden,improved_OOB,73.24736132053013
85000,sea_P(y),3,sudden,improved_OOB,73.34835142330536
90000,sea_P(y),3,sudden,improved_OOB,73.42937414071375
95000,sea_P(y),3,sudden,improved_OOB,73.5019372644764
100000,sea_P(y),3,sudden,improved_OOB,73.57793787871557
5000,sea_P(y),3,sudden,WEOB1,59.83306836248013
10000,sea_P(y),3,sudden,WEOB1,62.70329234430782
15000,sea_P(y),3,sudden,WEOB1,64.15923312475037
20000,sea_P(y),3,sudden,WEOB1,64.81886603110888
25000,sea_P(y),3,sudden,WEOB1,65.58031420327026
30000,sea_P(y),3,sudden,WEOB1,65.63278425070308
35000,sea_P(y),3,sudden,WEOB1,66.1510646846123
40000,sea_P(y),3,sudden,WEOB1,66.42419985953646
45000,sea_P(y),3,sudden,WEOB1,66.79245283018868
50000,sea_P(y),3,sudden,WEOB1,66.95065644196413
55000,sea_P(y),3,sudden,WEOB1,73.08437067773168
60000,sea_P(y),3,sudden,WEOB1,73.1923890063425
65000,sea_P(y),3,sudden,WEOB1,73.01202912314025
70000,sea_P(y),3,sudden,WEOB1,72.50328279813775
75000,sea_P(y),3,sudden,WEOB1,72.88474414155908
80000,sea_P(y),3,sudden,WEOB1,72.96881199904769
85000,sea_P(y),3,sudden,WEOB1,73.04321114069221
90000,sea_P(y),3,sudden,WEOB1,73.10299479945004
95000,sea_P(y),3,sudden,WEOB1,73.14686057003344
100000,sea_P(y),3,sudden,WEOB1,73.2315473066463
5000,sea_P(y),3,sudden,OOB,58.827503974562795
10000,sea_P(y),3,sudden,OOB,62.175723919079736
15000,sea_P(y),3,sudden,OOB,63.795766209559325
20000,sea_P(y),3,sudden,OOB,64.46362267937783
25000,sea_P(y),3,sudden,OOB,65.22843860211606
30000,sea_P(y),3,sudden,OOB,65.23369492433373
35000,sea_P(y),3,sudden,OOB,65.72633874763244
40000,sea_P(y),3,sudden,OOB,65.98876291762818
45000,sea_P(y),3,sudden,OOB,66.37281950872197
50000,sea_P(y),3,sudden,OOB,66.51864937567753
55000,sea_P(y),3,sudden,OOB,71.82572614107885
60000,sea_P(y),3,sudden,OOB,71.99906037115338
65000,sea_P(y),3,sudden,OOB,71.82494460272238
70000,sea_P(y),3,sudden,OOB,71.40742509251521
75000,sea_P(y),3,sudden,OOB,71.89000478240078
80000,sea_P(y),3,sudden,OOB,72.06174113165622
85000,sea_P(y),3,sudden,OOB,72.20288074271281
90000,sea_P(y),3,sudden,OOB,72.29182856118119
95000,sea_P(y),3,sudden,OOB,72.34807069688445
100000,sea_P(y),3,sudden,OOB,72.45717830049144
5000,sea_P(y),3,sudden,ESOS_ELM,-0.3179650238473859
10000,sea_P(y),3,sudden,ESOS_ELM,0.47600158667194725
15000,sea_P(y),3,sudden,ESOS_ELM,22.16482492344561
20000,sea_P(y),3,sudden,ESOS_ELM,32.461615654791764
25000,sea_P(y),3,sudden,ESOS_ELM,39.18804103879449
30000,sea_P(y),3,sudden,ESOS_ELM,43.176643899825905
35000,sea_P(y),3,sudden,ESOS_ELM,46.454686334156
40000,sea_P(y),3,sudden,ESOS_ELM,48.7724490819705
45000,sea_P(y),3,sudden,ESOS_ELM,50.817461730153084
50000,sea_P(y),3,sudden,ESOS_ELM,52.24595495242302
55000,sea_P(y),3,sudden,ESOS_ELM,66.53757491931765
60000,sea_P(y),3,sudden,ESOS_ELM,66.73948790227858
65000,sea_P(y),3,sudden,ESOS_ELM,66.75530231085787
70000,sea_P(y),3,sudden,ESOS_ELM,66.37340336636026
75000,sea_P(y),3,sudden,ESOS_ELM,66.70588235294119
80000,sea_P(y),3,sudden,ESOS_ELM,66.81691929211968
85000,sea_P(y),3,sudden,ESOS_ELM,67.01890914055566
90000,sea_P(y),3,sudden,ESOS_ELM,67.17496562854922
95000,sea_P(y),3,sudden,ESOS_ELM,67.20025476354758
100000,sea_P(y),3,sudden,ESOS_ELM,67.3414762154683
5000,sea_P(y),3,sudden,improved_UOB,58.4181240063593
10000,sea_P(y),3,sudden,improved_UOB,61.62038873462912
15000,sea_P(y),3,sudden,improved_UOB,63.30448675276263
20000,sea_P(y),3,sudden,improved_UOB,64.18464626191673
25000,sea_P(y),3,sudden,improved_UOB,65.06332157742868
30000,sea_P(y),3,sudden,improved_UOB,65.20758001874917
35000,sea_P(y),3,sudden,improved_UOB,65.76307180164152
40000,sea_P(y),3,sudden,improved_UOB,66.05146985050665
45000,sea_P(y),3,sudden,improved_UOB,66.44624421502314
50000,sea_P(y),3,sudden,improved_UOB,66.61059140000805
55000,sea_P(y),3,sudden,improved_UOB,72.65560165975106
60000,sea_P(y),3,sudden,improved_UOB,72.7202255109232
65000,sea_P(y),3,sudden,improved_UOB,72.44855967078189
70000,sea_P(y),3,sudden,improved_UOB,71.87537304524292
75000,sea_P(y),3,sudden,improved_UOB,72.24772835963655
80000,sea_P(y),3,sudden,improved_UOB,72.31251487977144
85000,sea_P(y),3,sudden,improved_UOB,72.36193596832547
90000,sea_P(y),3,sudden,improved_UOB,72.39882838185189
95000,sea_P(y),3,sudden,improved_UOB,72.43723793853829
100000,sea_P(y),3,sudden,improved_UOB,72.52206689250441
5000,sea_P(y),3,sudden,WEOB2,58.4181240063593
10000,sea_P(y),3,sudden,WEOB2,61.62038873462912
15000,sea_P(y),3,sudden,WEOB2,63.30448675276263
20000,sea_P(y),3,sudden,WEOB2,64.18464626191673
25000,sea_P(y),3,sudden,WEOB2,65.06332157742868
30000,sea_P(y),3,sudden,WEOB2,65.20758001874917
35000,sea_P(y),3,sudden,WEOB2,65.76307180164152
40000,sea_P(y),3,sudden,WEOB2,66.05146985050665
45000,sea_P(y),3,sudden,WEOB2,66.44624421502314
50000,sea_P(y),3,sudden,WEOB2,66.61059140000805
55000,sea_P(y),3,sudden,WEOB2,72.65560165975106
60000,sea_P(y),3,sudden,WEOB2,72.7202255109232
65000,sea_P(y),3,sudden,WEOB2,72.44855967078189
70000,sea_P(y),3,sudden,WEOB2,71.87537304524292
75000,sea_P(y),3,sudden,WEOB2,72.24772835963655
80000,sea_P(y),3,sudden,WEOB2,72.31251487977144
85000,sea_P(y),3,sudden,WEOB2,72.36193596832547
90000,sea_P(y),3,sudden,WEOB2,72.39882838185189
95000,sea_P(y),3,sudden,WEOB2,72.43723793853829
100000,sea_P(y),3,sudden,WEOB2,72.52206689250441
5000,sea_P(y),3,sudden,UOB,58.827503974562795
10000,sea_P(y),3,sudden,UOB,62.175723919079736
15000,sea_P(y),3,sudden,UOB,63.795766209559325
20000,sea_P(y),3,sudden,UOB,64.4626191670848
25000,sea_P(y),3,sudden,UOB,65.21962167361335
30000,sea_P(y),3,sudden,UOB,65.20557117985804
35000,sea_P(y),3,sudden,UOB,65.6660735808988
40000,sea_P(y),3,sudden,UOB,65.89144175780073
45000,sea_P(y),3,sudden,UOB,66.25533997864008
50000,sea_P(y),3,sudden,UOB,66.36527883727464
55000,sea_P(y),3,sudden,UOB,70.41032733978793
60000,sea_P(y),3,sudden,UOB,70.37585153864225
65000,sea_P(y),3,sudden,UOB,70.06172839506172
70000,sea_P(y),3,sudden,UOB,69.54160200549123
75000,sea_P(y),3,sudden,UOB,69.96174079387856
80000,sea_P(y),3,sudden,UOB,70.14205221807795
85000,sea_P(y),3,sudden,UOB,70.30036179944024
90000,sea_P(y),3,sudden,UOB,70.35507203060553
95000,sea_P(y),3,sudden,UOB,70.43946711957963
100000,sea_P(y),3,sudden,UOB,70.55680137411137
5000,sea_P(y),3,sudden,CSMOTE,58.06836248012719
10000,sea_P(y),3,sudden,CSMOTE,60.90836969456565
15000,sea_P(y),3,sudden,CSMOTE,62.69471441885234
20000,sea_P(y),3,sudden,CSMOTE,63.411941796286996
25000,sea_P(y),3,sudden,CSMOTE,64.42770118627766
30000,sea_P(y),3,sudden,CSMOTE,64.5640819606268
35000,sea_P(y),3,sudden,CSMOTE,65.21264994547438
40000,sea_P(y),3,sudden,CSMOTE,65.6065014548008
45000,sea_P(y),3,sudden,CSMOTE,66.00213599145603
50000,sea_P(y),3,sudden,CSMOTE,66.17015296904484
55000,sea_P(y),3,sudden,CSMOTE,70.21668971876441
60000,sea_P(y),3,sudden,CSMOTE,70.37820061075875
65000,sea_P(y),3,sudden,CSMOTE,70.76606521050965
70000,sea_P(y),3,sudden,CSMOTE,70.64581592455532
75000,sea_P(y),3,sudden,CSMOTE,70.01434720229555
80000,sea_P(y),3,sudden,CSMOTE,69.44686929608766
85000,sea_P(y),3,sudden,CSMOTE,69.6429790429381
90000,sea_P(y),3,sudden,CSMOTE,69.77703389323928
95000,sea_P(y),3,sudden,CSMOTE,69.97505440263254
100000,sea_P(y),3,sudden,CSMOTE,70.07967937401597
5000,sea_P(y),3,sudden,RebalanceStream,50.59618441971383
10000,sea_P(y),3,sudden,RebalanceStream,57.08052360174533
15000,sea_P(y),3,sudden,RebalanceStream,60.151777393156706
20000,sea_P(y),3,sudden,RebalanceStream,61.655795283492225
25000,sea_P(y),3,sudden,RebalanceStream,63.089131131773
30000,sea_P(y),3,sudden,RebalanceStream,63.492701218695615
35000,sea_P(y),3,sudden,RebalanceStream,64.3000631349366
40000,sea_P(y),3,sudden,RebalanceStream,64.78378649543494
45000,sea_P(y),3,sudden,RebalanceStream,65.32128871484517
50000,sea_P(y),3,sudden,RebalanceStream,65.62813666840647
55000,sea_P(y),3,sudden,RebalanceStream,73.12125403411709
60000,sea_P(y),3,sudden,RebalanceStream,73.15010570824526
65000,sea_P(y),3,sudden,RebalanceStream,72.8395061728395
70000,sea_P(y),3,sudden,RebalanceStream,72.42449564283153
75000,sea_P(y),3,sudden,RebalanceStream,72.74988043998088
80000,sea_P(y),3,sudden,RebalanceStream,72.85929688119992
85000,sea_P(y),3,sudden,RebalanceStream,72.92647962318246
90000,sea_P(y),3,sudden,RebalanceStream,72.97507322613423
95000,sea_P(y),3,sudden,RebalanceStream,73.0693699909771
100000,sea_P(y),3,sudden,RebalanceStream,73.13803139462762
5000,sea_P(y),2,sudden,improved_OOB,59.83704292527822
10000,sea_P(y),2,sudden,improved_OOB,62.89170963903213
15000,sea_P(y),2,sudden,improved_OOB,64.31101051790706
20000,sea_P(y),2,sudden,improved_OOB,64.88509784244857
25000,sea_P(y),2,sudden,improved_OOB,65.64123116383458
30000,sea_P(y),2,sudden,improved_OOB,65.67496986741662
35000,sea_P(y),2,sudden,improved_OOB,66.20042472593698
40000,sea_P(y),2,sudden,improved_OOB,66.48640513695194
45000,sea_P(y),2,sudden,improved_OOB,66.86498754004984
50000,sea_P(y),2,sudden,improved_OOB,67.0265387240535
55000,sea_P(y),2,sudden,improved_OOB,72.08014142604597
60000,sea_P(y),2,sudden,improved_OOB,71.63691376701965
65000,sea_P(y),2,sudden,improved_OOB,71.41598360655738
70000,sea_P(y),2,sudden,improved_OOB,71.33033916679571
75000,sea_P(y),2,sudden,improved_OOB,71.44813846345411
80000,sea_P(y),2,sudden,improved_OOB,71.30602058854113
85000,sea_P(y),2,sudden,improved_OOB,71.59942749798729
90000,sea_P(y),2,sudden,improved_OOB,71.54987051714667
95000,sea_P(y),2,sudden,improved_OOB,71.81786583246436
100000,sea_P(y),2,sudden,improved_OOB,71.93289432423957
5000,sea_P(y),2,sudden,WEOB1,59.83306836248013
10000,sea_P(y),2,sudden,WEOB1,62.70329234430782
15000,sea_P(y),2,sudden,WEOB1,64.15923312475037
20000,sea_P(y),2,sudden,WEOB1,64.81886603110888
25000,sea_P(y),2,sudden,WEOB1,65.58031420327026
30000,sea_P(y),2,sudden,WEOB1,65.63278425070308
35000,sea_P(y),2,sudden,WEOB1,66.1510646846123
40000,sea_P(y),2,sudden,WEOB1,66.42419985953646
45000,sea_P(y),2,sudden,WEOB1,66.79245283018868
50000,sea_P(y),2,sudden,WEOB1,66.95065644196413
55000,sea_P(y),2,sudden,WEOB1,71.59104301708898
60000,sea_P(y),2,sudden,WEOB1,71.06505295007562
65000,sea_P(y),2,sudden,WEOB1,70.80122950819673
70000,sea_P(y),2,sudden,WEOB1,70.65510298900418
75000,sea_P(y),2,sudden,WEOB1,70.72095629435935
80000,sea_P(y),2,sudden,WEOB1,70.60517833004054
85000,sea_P(y),2,sudden,WEOB1,70.83638965918237
90000,sea_P(y),2,sudden,WEOB1,70.75570901671507
95000,sea_P(y),2,sudden,WEOB1,71.05039972193256
100000,sea_P(y),2,sudden,WEOB1,71.13138915020383
5000,sea_P(y),2,sudden,OOB,58.827503974562795
10000,sea_P(y),2,sudden,OOB,62.175723919079736
15000,sea_P(y),2,sudden,OOB,63.795766209559325
20000,sea_P(y),2,sudden,OOB,64.46362267937783
25000,sea_P(y),2,sudden,OOB,65.22843860211606
30000,sea_P(y),2,sudden,OOB,65.23369492433373
35000,sea_P(y),2,sudden,OOB,65.72633874763244
40000,sea_P(y),2,sudden,OOB,65.98876291762818
45000,sea_P(y),2,sudden,OOB,66.37281950872197
50000,sea_P(y),2,sudden,OOB,66.51864937567753
55000,sea_P(y),2,sudden,OOB,69.9351797289334
60000,sea_P(y),2,sudden,OOB,69.41906202723148
65000,sea_P(y),2,sudden,OOB,69.27049180327869
70000,sea_P(y),2,sudden,OOB,69.3061793402509
75000,sea_P(y),2,sudden,OOB,69.47204582243805
80000,sea_P(y),2,sudden,OOB,69.47280856816054
85000,sea_P(y),2,sudden,OOB,69.83987834332228
90000,sea_P(y),2,sudden,OOB,69.86580867927489
95000,sea_P(y),2,sudden,OOB,70.25790754257908
100000,sea_P(y),2,sudden,OOB,70.41517717152713
5000,sea_P(y),2,sudden,ESOS_ELM,-0.3179650238473859
10000,sea_P(y),2,sudden,ESOS_ELM,0.47600158667194725
15000,sea_P(y),2,sudden,ESOS_ELM,22.158168020236985
20000,sea_P(y),2,sudden,ESOS_ELM,32.49774209734068
25000,sea_P(y),2,sudden,ESOS_ELM,39.28342417441489
30000,sea_P(y),2,sudden,ESOS_ELM,43.22284719432168
35000,sea_P(y),2,sudden,ESOS_ELM,46.4753486770361
40000,sea_P(y),2,sudden,ESOS_ELM,48.7599076953948
45000,sea_P(y),2,sudden,ESOS_ELM,50.76851192595229
50000,sea_P(y),2,sudden,ESOS_ELM,52.1877383867989
55000,sea_P(y),2,sudden,ESOS_ELM,60.913376546847374
60000,sea_P(y),2,sudden,ESOS_ELM,60.55975794251136
65000,sea_P(y),2,sudden,ESOS_ELM,59.538934426229524
70000,sea_P(y),2,sudden,ESOS_ELM,60.16880904444788
75000,sea_P(y),2,sudden,ESOS_ELM,60.40468185780103
80000,sea_P(y),2,sudden,ESOS_ELM,60.42528855152334
85000,sea_P(y),2,sudden,ESOS_ELM,60.61991233562931
90000,sea_P(y),2,sudden,ESOS_ELM,60.7384446362709
95000,sea_P(y),2,sudden,ESOS_ELM,60.92248870351059
100000,sea_P(y),2,sudden,ESOS_ELM,61.141423643775475
5000,sea_P(y),2,sudden,improved_UOB,58.4181240063593
10000,sea_P(y),2,sudden,improved_UOB,61.62038873462912
15000,sea_P(y),2,sudden,improved_UOB,63.30448675276263
20000,sea_P(y),2,sudden,improved_UOB,64.18464626191673
25000,sea_P(y),2,sudden,improved_UOB,65.06332157742868
30000,sea_P(y),2,sudden,improved_UOB,65.20758001874917
35000,sea_P(y),2,sudden,improved_UOB,65.76307180164152
40000,sea_P(y),2,sudden,improved_UOB,66.05146985050665
45000,sea_P(y),2,sudden,improved_UOB,66.44624421502314
50000,sea_P(y),2,sudden,improved_UOB,66.61059140000805
55000,sea_P(y),2,sudden,improved_UOB,70.94873305833823
60000,sea_P(y),2,sudden,improved_UOB,70.18759455370652
65000,sea_P(y),2,sudden,improved_UOB,69.78483606557376
70000,sea_P(y),2,sudden,improved_UOB,69.60043363791235
75000,sea_P(y),2,sudden,improved_UOB,69.57041464325737
80000,sea_P(y),2,sudden,improved_UOB,69.44265363418945
85000,sea_P(y),2,sudden,improved_UOB,69.58046336881655
90000,sea_P(y),2,sudden,improved_UOB,69.43969238013027
95000,sea_P(y),2,sudden,improved_UOB,69.72749391727493
100000,sea_P(y),2,sudden,improved_UOB,69.73973032298527
5000,sea_P(y),2,sudden,WEOB2,58.4181240063593
10000,sea_P(y),2,sudden,WEOB2,61.62038873462912
15000,sea_P(y),2,sudden,WEOB2,63.30448675276263
20000,sea_P(y),2,sudden,WEOB2,64.18464626191673
25000,sea_P(y),2,sudden,WEOB2,65.06332157742868
30000,sea_P(y),2,sudden,WEOB2,65.20758001874917
35000,sea_P(y),2,sudden,WEOB2,65.76307180164152
40000,sea_P(y),2,sudden,WEOB2,66.05146985050665
45000,sea_P(y),2,sudden,WEOB2,66.44624421502314
50000,sea_P(y),2,sudden,WEOB2,66.61059140000805
55000,sea_P(y),2,sudden,WEOB2,70.94873305833823
60000,sea_P(y),2,sudden,WEOB2,70.18759455370652
65000,sea_P(y),2,sudden,WEOB2,69.78483606557376
70000,sea_P(y),2,sudden,WEOB2,69.60043363791235
75000,sea_P(y),2,sudden,WEOB2,69.57041464325737
80000,sea_P(y),2,sudden,WEOB2,69.44265363418945
85000,sea_P(y),2,sudden,WEOB2,69.58046336881655
90000,sea_P(y),2,sudden,WEOB2,69.43969238013027
95000,sea_P(y),2,sudden,WEOB2,69.72749391727493
100000,sea_P(y),2,sudden,WEOB2,69.73973032298527
5000,sea_P(y),2,sudden,UOB,58.827503974562795
10000,sea_P(y),2,sudden,UOB,62.175723919079736
15000,sea_P(y),2,sudden,UOB,63.795766209559325
20000,sea_P(y),2,sudden,UOB,64.4626191670848
25000,sea_P(y),2,sudden,UOB,65.21962167361335
30000,sea_P(y),2,sudden,UOB,65.20557117985804
35000,sea_P(y),2,sudden,UOB,65.6660735808988
40000,sea_P(y),2,sudden,UOB,65.89144175780073
45000,sea_P(y),2,sudden,UOB,66.25533997864008
50000,sea_P(y),2,sudden,UOB,66.36527883727464
55000,sea_P(y),2,sudden,UOB,67.23629935179729
60000,sea_P(y),2,sudden,UOB,66.6656580937973
65000,sea_P(y),2,sudden,UOB,66.3606557377049
70000,sea_P(y),2,sudden,UOB,66.15920706210315
75000,sea_P(y),2,sudden,UOB,66.25202340928901
80000,sea_P(y),2,sudden,UOB,66.30342102526777
