drift,unbalance,type,alg,exp,gmean
shapeshift,3,incremental,ESOS_ELM,1,60.93432587510601
shapeshift,3,incremental,ESOS_ELM,2,60.914201535663814
shapeshift,3,incremental,ESOS_ELM,3,61.03408244709915
shapeshift,3,incremental,ESOS_ELM,4,61.082842526754845
shapeshift,3,incremental,ESOS_ELM,5,61.13581803523389
shapeshift,3,incremental,ESOS_ELM,6,61.17587111405574
shapeshift,3,incremental,ESOS_ELM,7,61.16326986878505
shapeshift,3,incremental,ESOS_ELM,8,61.2204983146169
shapeshift,3,incremental,ESOS_ELM,9,61.100328336089504
shapeshift,3,incremental,improved_UOB,0,66.14228090796544
shapeshift,3,incremental,improved_UOB,1,66.11993928283412
shapeshift,3,incremental,improved_UOB,2,66.42607514855717
shapeshift,3,incremental,improved_UOB,3,66.44109560979442
shapeshift,3,incremental,improved_UOB,4,66.74094496170021
shapeshift,3,incremental,improved_UOB,5,66.75350214228729
shapeshift,3,incremental,improved_UOB,6,67.24410210672731
shapeshift,3,incremental,improved_UOB,7,65.33325364952765
shapeshift,3,incremental,improved_UOB,8,65.73305153296626
shapeshift,3,incremental,improved_UOB,9,65.79387652377011
shapeshift,3,incremental,WEOB2,0,66.14228090796544
shapeshift,3,incremental,WEOB2,1,66.11993928283412
shapeshift,3,incremental,WEOB2,2,66.42607514855717
shapeshift,3,incremental,WEOB2,3,66.44109560979442
shapeshift,3,incremental,WEOB2,4,66.74094496170021
shapeshift,3,incremental,WEOB2,5,66.75350214228729
shapeshift,3,incremental,WEOB2,6,67.24410210672731
shapeshift,3,incremental,WEOB2,7,65.33325364952765
shapeshift,3,incremental,WEOB2,8,65.73305153296626
shapeshift,3,incremental,WEOB2,9,65.79387652377011
shapeshift,3,incremental,UOB,0,65.9260734777882
shapeshift,3,incremental,UOB,1,65.908117507694
shapeshift,3,incremental,UOB,2,66.15161184206855
shapeshift,3,incremental,UOB,3,66.13122139324454
shapeshift,3,incremental,UOB,4,66.64925717090571
shapeshift,3,incremental,UOB,5,66.83184532857395
shapeshift,3,incremental,UOB,6,67.19087336053744
shapeshift,3,incremental,UOB,7,65.24149409761473
shapeshift,3,incremental,UOB,8,65.52645628292404
shapeshift,3,incremental,UOB,9,65.5980406486207
shapeshift,3,incremental,RebalanceStream,0,59.813194866946944
shapeshift,3,incremental,RebalanceStream,1,58.664854269836134
shapeshift,3,incremental,RebalanceStream,2,58.006388578801804
shapeshift,3,incremental,RebalanceStream,3,57.94385730803451
shapeshift,3,incremental,RebalanceStream,4,59.1609181519173
shapeshift,3,incremental,RebalanceStream,5,57.81127538386751
shapeshift,3,incremental,RebalanceStream,6,62.72776870877808
shapeshift,3,incremental,RebalanceStream,7,57.66884150531816
shapeshift,3,incremental,RebalanceStream,8,59.152675876135696
shapeshift,3,incremental,RebalanceStream,9,58.14107887455899
shapeshift,3,sudden,improved_OOB,0,67.07772900338739
shapeshift,3,sudden,improved_OOB,1,66.96378011457821
shapeshift,3,sudden,improved_OOB,2,66.61372519280663
shapeshift,3,sudden,improved_OOB,3,67.25038130225906
shapeshift,3,sudden,improved_OOB,4,66.78115905433356
shapeshift,3,sudden,improved_OOB,5,65.88853337448076
shapeshift,3,sudden,improved_OOB,6,67.14138624801915
shapeshift,3,sudden,improved_OOB,7,67.53715759232831
shapeshift,3,sudden,improved_OOB,8,66.77829041147021
shapeshift,3,sudden,improved_OOB,9,66.15393173897715
shapeshift,3,sudden,WEOB1,0,67.16100185898783
shapeshift,3,sudden,WEOB1,1,66.71951335256516
shapeshift,3,sudden,WEOB1,2,66.70257437078432
shapeshift,3,sudden,WEOB1,3,67.32205262865526
shapeshift,3,sudden,WEOB1,4,66.87939394200632
shapeshift,3,sudden,WEOB1,5,65.93503655149286
shapeshift,3,sudden,WEOB1,6,67.32525113655387
shapeshift,3,sudden,WEOB1,7,67.53492578994891
shapeshift,3,sudden,WEOB1,8,66.68635262347954
shapeshift,3,sudden,WEOB1,9,66.19007533983219
shapeshift,3,sudden,CSMOTE,0,65.56451021539363
shapeshift,3,sudden,CSMOTE,1,65.56451021539363
shapeshift,3,sudden,CSMOTE,2,65.56451021539363
shapeshift,3,sudden,CSMOTE,3,65.56451021539363
shapeshift,3,sudden,CSMOTE,4,65.56451021539363
shapeshift,3,sudden,CSMOTE,5,65.56451021539363
shapeshift,3,sudden,CSMOTE,6,65.56451021539363
shapeshift,3,sudden,CSMOTE,7,65.56451021539363
shapeshift,3,sudden,CSMOTE,8,65.56451021539363
shapeshift,3,sudden,CSMOTE,9,65.56451021539363
shapeshift,3,sudden,OOB,0,67.23784749219949
shapeshift,3,sudden,OOB,1,67.10839229702523
shapeshift,3,sudden,OOB,2,66.82208705736505
shapeshift,3,sudden,OOB,3,67.31669586849776
shapeshift,3,sudden,OOB,4,67.15664484474416
shapeshift,3,sudden,OOB,5,66.63918218632101
shapeshift,3,sudden,OOB,6,67.53241278929161
shapeshift,3,sudden,OOB,7,67.6497286304448
shapeshift,3,sudden,OOB,8,67.0582293277653
shapeshift,3,sudden,OOB,9,66.67562002870997
shapeshift,3,sudden,ESOS_ELM,0,60.90887390759593
shapeshift,3,sudden,ESOS_ELM,1,60.84853792370575
shapeshift,3,sudden,ESOS_ELM,2,61.01002616947693
shapeshift,3,sudden,ESOS_ELM,3,60.99888528230629
shapeshift,3,sudden,ESOS_ELM,4,61.00877362502522
shapeshift,3,sudden,ESOS_ELM,5,61.10255635252268
shapeshift,3,sudden,ESOS_ELM,6,60.83164546005422
shapeshift,3,sudden,ESOS_ELM,7,61.00683800623358
shapeshift,3,sudden,ESOS_ELM,8,61.15142130697366
shapeshift,3,sudden,ESOS_ELM,9,61.021017191474826
shapeshift,3,sudden,improved_UOB,0,65.19422607200558
shapeshift,3,sudden,improved_UOB,1,64.88502251763728
shapeshift,3,sudden,improved_UOB,2,64.8104736787562
shapeshift,3,sudden,improved_UOB,3,65.63058808753917
shapeshift,3,sudden,improved_UOB,4,65.39254509375087
shapeshift,3,sudden,improved_UOB,5,64.16290634075577
shapeshift,3,sudden,improved_UOB,6,65.76515031993816
shapeshift,3,sudden,improved_UOB,7,66.31536763893817
shapeshift,3,sudden,improved_UOB,8,64.62536883220153
shapeshift,3,sudden,improved_UOB,9,64.9428327345464
shapeshift,3,sudden,WEOB2,0,65.19422607200558
shapeshift,3,sudden,WEOB2,1,64.88502251763728
shapeshift,3,sudden,WEOB2,2,64.8104736787562
shapeshift,3,sudden,WEOB2,3,65.63058808753917
shapeshift,3,sudden,WEOB2,4,65.39254509375087
shapeshift,3,sudden,WEOB2,5,64.16290634075577
shapeshift,3,sudden,WEOB2,6,65.76515031993816
shapeshift,3,sudden,WEOB2,7,66.31536763893817
shapeshift,3,sudden,WEOB2,8,64.62536883220153
shapeshift,3,sudden,WEOB2,9,64.9428327345464
shapeshift,3,sudden,UOB,0,64.88653933359494
shapeshift,3,sudden,UOB,1,64.69064436420909
shapeshift,3,sudden,UOB,2,64.57495611657473
shapeshift,3,sudden,UOB,3,65.36924836448674
shapeshift,3,sudden,UOB,4,65.126854972591
shapeshift,3,sudden,UOB,5,64.15384657824116
shapeshift,3,sudden,UOB,6,65.67988449078571
shapeshift,3,sudden,UOB,7,66.26548282372929
shapeshift,3,sudden,UOB,8,64.41682341347597
shapeshift,3,sudden,UOB,9,64.38628209299394
shapeshift,3,sudden,RebalanceStream,0,57.56364831419661
shapeshift,3,sudden,RebalanceStream,1,59.128026236609344
shapeshift,3,sudden,RebalanceStream,2,57.961498194366904
shapeshift,3,sudden,RebalanceStream,3,58.42878902900973
shapeshift,3,sudden,RebalanceStream,4,57.37542518332092
shapeshift,3,sudden,RebalanceStream,5,57.1533873673295
shapeshift,3,sudden,RebalanceStream,6,57.31502121547243
shapeshift,3,sudden,RebalanceStream,7,62.23660581157873
shapeshift,3,sudden,RebalanceStream,8,57.441916851489374
shapeshift,3,sudden,RebalanceStream,9,58.53583238585912
shapeshift,3,periodic,improved_OOB,0,67.51817419662258
shapeshift,3,periodic,improved_OOB,1,66.93259322933744
shapeshift,3,periodic,improved_OOB,2,66.64261076131109
shapeshift,3,periodic,improved_OOB,3,67.98059289879406
shapeshift,3,periodic,improved_OOB,4,67.65468322581451
shapeshift,3,periodic,improved_OOB,5,67.89096509497097
shapeshift,3,periodic,improved_OOB,6,67.44884311972123
shapeshift,3,periodic,improved_OOB,7,67.57131409033568
shapeshift,3,periodic,improved_OOB,8,67.21429267182506
shapeshift,3,periodic,improved_OOB,9,67.69442617468692
shapeshift,3,periodic,WEOB1,0,67.54881681055724
shapeshift,3,periodic,WEOB1,1,67.05618330396649
shapeshift,3,periodic,WEOB1,2,66.78998827849858
shapeshift,3,periodic,WEOB1,3,68.07723807445089
shapeshift,3,periodic,WEOB1,4,67.86549069069156
shapeshift,3,periodic,WEOB1,5,68.06157941445944
shapeshift,3,periodic,WEOB1,6,67.48176153425104
shapeshift,3,periodic,WEOB1,7,67.6803147933937
shapeshift,3,periodic,WEOB1,8,67.36883814780352
shapeshift,3,periodic,WEOB1,9,67.58727174141696
shapeshift,3,periodic,CSMOTE,0,65.50166257818759
shapeshift,3,periodic,CSMOTE,1,65.50166257818759
shapeshift,3,periodic,CSMOTE,2,65.50166257818759
shapeshift,3,periodic,CSMOTE,3,65.50166257818759
shapeshift,3,periodic,CSMOTE,4,65.50166257818759
shapeshift,3,periodic,CSMOTE,5,65.50166257818759
shapeshift,3,periodic,CSMOTE,6,65.50166257818759
shapeshift,3,periodic,CSMOTE,7,65.50166257818759
shapeshift,3,periodic,CSMOTE,8,65.50166257818759
shapeshift,3,periodic,CSMOTE,9,65.50166257818759
shapeshift,3,periodic,OOB,0,67.76158753169332
shapeshift,3,periodic,OOB,1,67.33600595345462
shapeshift,3,periodic,OOB,2,67.26248428827972
shapeshift,3,periodic,OOB,3,68.06721688191809
shapeshift,3,periodic,OOB,4,68.00504877211257
shapeshift,3,periodic,OOB,5,67.90691180545775
shapeshift,3,periodic,OOB,6,67.67627434064596
shapeshift,3,periodic,OOB,7,67.69299680350153
shapeshift,3,periodic,OOB,8,67.50831445520853
shapeshift,3,periodic,OOB,9,67.78989508757631
shapeshift,3,periodic,ESOS_ELM,0,60.489480807483424
shapeshift,3,periodic,ESOS_ELM,1,60.527197940352494
shapeshift,3,periodic,ESOS_ELM,2,60.34093871072899
shapeshift,3,periodic,ESOS_ELM,3,59.79347914418886
shapeshift,3,periodic,ESOS_ELM,4,60.52214243972024
shapeshift,3,periodic,ESOS_ELM,5,60.379354101429
shapeshift,3,periodic,ESOS_ELM,6,60.50418524500611
shapeshift,3,periodic,ESOS_ELM,7,60.41996030711092
shapeshift,3,periodic,ESOS_ELM,8,60.398161976449536
shapeshift,3,periodic,ESOS_ELM,9,60.32224140699027
shapeshift,3,periodic,improved_UOB,0,65.79387652377011
shapeshift,3,periodic,improved_UOB,1,65.73305153296626
shapeshift,3,periodic,improved_UOB,2,65.33325364952765
shapeshift,3,periodic,improved_UOB,3,67.24410210672731
shapeshift,3,periodic,improved_UOB,4,66.75350214228729
shapeshift,3,periodic,improved_UOB,5,66.74094496170021
shapeshift,3,periodic,improved_UOB,6,66.44109560979442
shapeshift,3,periodic,improved_UOB,7,66.42607514855717
shapeshift,3,periodic,improved_UOB,8,66.11993928283412
shapeshift,3,periodic,improved_UOB,9,66.14228090796544
shapeshift,3,periodic,WEOB2,0,65.79387652377011
shapeshift,3,periodic,WEOB2,1,65.73305153296626
shapeshift,3,periodic,WEOB2,2,65.33325364952765
shapeshift,3,periodic,WEOB2,3,67.24410210672731
shapeshift,3,periodic,WEOB2,4,66.75350214228729
shapeshift,3,periodic,WEOB2,5,66.74094496170021
shapeshift,3,periodic,WEOB2,6,66.44109560979442
shapeshift,3,periodic,WEOB2,7,66.42607514855717
shapeshift,3,periodic,WEOB2,8,66.11993928283412
shapeshift,3,periodic,WEOB2,9,66.14228090796544
shapeshift,3,periodic,UOB,0,65.5980406486207
shapeshift,3,periodic,UOB,1,65.52645628292404
shapeshift,3,periodic,UOB,2,65.24149409761473
shapeshift,3,periodic,UOB,3,67.19087336053744
shapeshift,3,periodic,UOB,4,66.83184532857395
shapeshift,3,periodic,UOB,5,66.64925717090571
shapeshift,3,periodic,UOB,6,66.13122139324454
shapeshift,3,periodic,UOB,7,66.15161184206855
shapeshift,3,periodic,UOB,8,65.908117507694
shapeshift,3,periodic,UOB,9,65.9260734777882
shapeshift,3,periodic,RebalanceStream,0,58.14107887455899
shapeshift,3,periodic,RebalanceStream,1,59.152675876135696
shapeshift,3,periodic,RebalanceStream,2,57.66884150531816
shapeshift,3,periodic,RebalanceStream,3,62.72776870877808
shapeshift,3,periodic,RebalanceStream,4,57.81127538386751
shapeshift,3,periodic,RebalanceStream,5,59.1609181519173
shapeshift,3,periodic,RebalanceStream,6,57.94385730803451
shapeshift,3,periodic,RebalanceStream,7,58.006388578801804
shapeshift,3,periodic,RebalanceStream,8,58.664854269836134
shapeshift,3,periodic,RebalanceStream,9,59.813194866946944
shapeshift,4,incremental,improved_OOB,0,67.69442617468692
shapeshift,4,incremental,improved_OOB,1,67.21429267182506
shapeshift,4,incremental,improved_OOB,2,67.57131409033568
shapeshift,4,incremental,improved_OOB,3,67.44884311972123
shapeshift,4,incremental,improved_OOB,4,67.89096509497097
shapeshift,4,incremental,improved_OOB,5,67.65468322581451
shapeshift,4,incremental,improved_OOB,6,67.98059289879406
shapeshift,4,incremental,improved_OOB,7,66.64261076131109
shapeshift,4,incremental,improved_OOB,8,66.93259322933744
shapeshift,4,incremental,improved_OOB,9,67.51817419662258
shapeshift,4,incremental,WEOB1,0,67.58727174141696
shapeshift,4,incremental,WEOB1,1,67.36883814780352
shapeshift,4,incremental,WEOB1,2,67.6803147933937
shapeshift,4,incremental,WEOB1,3,67.48176153425104
shapeshift,4,incremental,WEOB1,4,68.06157941445944
shapeshift,4,incremental,WEOB1,5,67.86549069069156
shapeshift,4,incremental,WEOB1,6,68.07723807445089
shapeshift,4,incremental,WEOB1,7,66.78998827849858
shapeshift,4,incremental,WEOB1,8,67.05618330396649
shapeshift,4,incremental,WEOB1,9,67.54881681055724
shapeshift,4,incremental,CSMOTE,0,65.48258907483779
shapeshift,4,incremental,CSMOTE,1,65.48258907483779
shapeshift,4,incremental,CSMOTE,2,65.48258907483779
shapeshift,4,incremental,CSMOTE,3,65.48258907483779
shapeshift,4,incremental,CSMOTE,4,65.48258907483779
shapeshift,4,incremental,CSMOTE,5,65.48258907483779
shapeshift,4,incremental,CSMOTE,6,65.48258907483779
shapeshift,4,incremental,CSMOTE,7,65.48258907483779
shapeshift,4,incremental,CSMOTE,8,65.48258907483779
shapeshift,4,incremental,CSMOTE,9,65.48258907483779
shapeshift,4,incremental,OOB,0,67.78989508757631
shapeshift,4,incremental,OOB,1,67.50831445520853
shapeshift,4,incremental,OOB,2,67.69299680350153
shapeshift,4,incremental,OOB,3,67.67627434064596
shapeshift,4,incremental,OOB,4,67.90691180545775
shapeshift,4,incremental,OOB,5,68.00504877211257
shapeshift,4,incremental,OOB,6,68.06721688191809
shapeshift,4,incremental,OOB,7,67.26248428827972
shapeshift,4,incremental,OOB,8,67.33600595345462
shapeshift,4,incremental,OOB,9,67.76158753169332
shapeshift,4,incremental,ESOS_ELM,0,61.02814932121538
shapeshift,4,incremental,ESOS_ELM,1,61.07192977680768
shapeshift,4,incremental,ESOS_ELM,2,60.80139743650195
shapeshift,4,incremental,ESOS_ELM,3,60.78795164480398
shapeshift,4,incremental,ESOS_ELM,4,60.844425506100606
shapeshift,4,incremental,ESOS_ELM,5,60.850452085404264
shapeshift,4,incremental,ESOS_ELM,6,60.91778849457611
shapeshift,4,incremental,ESOS_ELM,7,60.87471631876597
shapeshift,4,incremental,ESOS_ELM,8,60.92094117642828
shapeshift,4,incremental,ESOS_ELM,9,60.745909103747785
shapeshift,4,incremental,improved_UOB,0,66.14228090796544
shapeshift,4,incremental,improved_UOB,1,66.11993928283412
shapeshift,4,incremental,improved_UOB,2,66.42607514855717
shapeshift,4,incremental,improved_UOB,3,66.44109560979442
shapeshift,4,incremental,improved_UOB,4,66.74094496170021
shapeshift,4,incremental,improved_UOB,5,66.75350214228729
shapeshift,4,incremental,improved_UOB,6,67.24410210672731
shapeshift,4,incremental,improved_UOB,7,65.33325364952765
shapeshift,4,incremental,improved_UOB,8,65.73305153296626
shapeshift,4,incremental,improved_UOB,9,65.79387652377011
shapeshift,4,incremental,WEOB2,0,66.14228090796544
shapeshift,4,incremental,WEOB2,1,66.11993928283412
shapeshift,4,incremental,WEOB2,2,66.42607514855717
shapeshift,4,incremental,WEOB2,3,66.44109560979442
shapeshift,4,incremental,WEOB2,4,66.74094496170021
shapeshift,4,incremental,WEOB2,5,66.75350214228729
shapeshift,4,incremental,WEOB2,6,67.24410210672731
shapeshift,4,incremental,WEOB2,7,65.33325364952765
shapeshift,4,incremental,WEOB2,8,65.73305153296626
shapeshift,4,incremental,WEOB2,9,65.79387652377011
shapeshift,4,incremental,UOB,0,65.9260734777882
shapeshift,4,incremental,UOB,1,65.908117507694
shapeshift,4,incremental,UOB,2,66.15161184206855
shapeshift,4,incremental,UOB,3,66.13122139324454
shapeshift,4,incremental,UOB,4,66.64925717090571
shapeshift,4,incremental,UOB,5,66.83184532857395
shapeshift,4,incremental,UOB,6,67.19087336053744
shapeshift,4,incremental,UOB,7,65.24149409761473
shapeshift,4,incremental,UOB,8,65.52645628292404
shapeshift,4,incremental,UOB,9,65.5980406486207
shapeshift,4,incremental,RebalanceStream,0,59.813194866946944
shapeshift,4,incremental,RebalanceStream,1,58.664854269836134
shapeshift,4,incremental,RebalanceStream,2,58.006388578801804
shapeshift,4,incremental,RebalanceStream,3,57.94385730803451
shapeshift,4,incremental,RebalanceStream,4,59.1609181519173
shapeshift,4,incremental,RebalanceStream,5,57.81127538386751
shapeshift,4,incremental,RebalanceStream,6,62.72776870877808
shapeshift,4,incremental,RebalanceStream,7,57.66884150531816
shapeshift,4,incremental,RebalanceStream,8,59.152675876135696
shapeshift,4,incremental,RebalanceStream,9,58.14107887455899
shapeshift,4,sudden,improved_OOB,0,67.07772900338739
shapeshift,4,sudden,improved_OOB,1,66.96378011457821
shapeshift,4,sudden,improved_OOB,2,66.61372519280663
shapeshift,4,sudden,improved_OOB,3,67.25038130225906
shapeshift,4,sudden,improved_OOB,4,66.78115905433356
shapeshift,4,sudden,improved_OOB,5,65.88853337448076
shapeshift,4,sudden,improved_OOB,6,67.14138624801915
shapeshift,4,sudden,improved_OOB,7,67.53715759232831
shapeshift,4,sudden,improved_OOB,8,66.77829041147021
shapeshift,4,sudden,improved_OOB,9,66.15393173897715
shapeshift,4,sudden,WEOB1,0,67.16100185898783
shapeshift,4,sudden,WEOB1,1,66.71951335256516
shapeshift,4,sudden,WEOB1,2,66.70257437078432
shapeshift,4,sudden,WEOB1,3,67.32205262865526
shapeshift,4,sudden,WEOB1,4,66.87939394200632
shapeshift,4,sudden,WEOB1,5,65.93503655149286
shapeshift,4,sudden,WEOB1,6,67.32525113655387
shapeshift,4,sudden,WEOB1,7,67.53492578994891
shapeshift,4,sudden,WEOB1,8,66.68635262347954
shapeshift,4,sudden,WEOB1,9,66.19007533983219
shapeshift,4,sudden,CSMOTE,0,65.3722804427537
shapeshift,4,sudden,CSMOTE,1,65.3722804427537
shapeshift,4,sudden,CSMOTE,2,65.3722804427537
shapeshift,4,sudden,CSMOTE,3,65.3722804427537
shapeshift,4,sudden,CSMOTE,4,65.3722804427537
shapeshift,4,sudden,CSMOTE,5,65.3722804427537
shapeshift,4,sudden,CSMOTE,6,65.3722804427537
shapeshift,4,sudden,CSMOTE,7,65.3722804427537
shapeshift,4,sudden,CSMOTE,8,65.3722804427537
shapeshift,4,sudden,CSMOTE,9,65.3722804427537
shapeshift,4,sudden,OOB,0,67.23784749219949
shapeshift,4,sudden,OOB,1,67.10839229702523
shapeshift,4,sudden,OOB,2,66.82208705736505
shapeshift,4,sudden,OOB,3,67.31669586849776
shapeshift,4,sudden,OOB,4,67.15664484474416
shapeshift,4,sudden,OOB,5,66.63918218632101
shapeshift,4,sudden,OOB,6,67.53241278929161
shapeshift,4,sudden,OOB,7,67.6497286304448
shapeshift,4,sudden,OOB,8,67.0582293277653
shapeshift,4,sudden,OOB,9,66.67562002870997
shapeshift,4,sudden,ESOS_ELM,0,60.935114752940464
shapeshift,4,sudden,ESOS_ELM,1,60.823132145187685
shapeshift,4,sudden,ESOS_ELM,2,60.7161636212824
shapeshift,4,sudden,ESOS_ELM,3,60.825750052161595
shapeshift,4,sudden,ESOS_ELM,4,60.66674828966882
shapeshift,4,sudden,ESOS_ELM,5,60.928441449809476
shapeshift,4,sudden,ESOS_ELM,6,60.8423686633202
shapeshift,4,sudden,ESOS_ELM,7,60.875418260229615
shapeshift,4,sudden,ESOS_ELM,8,60.82310670262852
shapeshift,4,sudden,ESOS_ELM,9,60.86764262013007
shapeshift,4,sudden,improved_UOB,0,65.19422607200558
shapeshift,4,sudden,improved_UOB,1,64.88502251763728
shapeshift,4,sudden,improved_UOB,2,64.8104736787562
shapeshift,4,sudden,improved_UOB,3,65.63058808753917
shapeshift,4,sudden,improved_UOB,4,65.39254509375087
shapeshift,4,sudden,improved_UOB,5,64.16290634075577
shapeshift,4,sudden,improved_UOB,6,65.76515031993816
shapeshift,4,sudden,improved_UOB,7,66.31536763893817
shapeshift,4,sudden,improved_UOB,8,64.62536883220153
shapeshift,4,sudden,improved_UOB,9,64.9428327345464
shapeshift,4,sudden,WEOB2,0,65.19422607200558
shapeshift,4,sudden,WEOB2,1,64.88502251763728
shapeshift,4,sudden,WEOB2,2,64.8104736787562
shapeshift,4,sudden,WEOB2,3,65.63058808753917
shapeshift,4,sudden,WEOB2,4,65.39254509375087
shapeshift,4,sudden,WEOB2,5,64.16290634075577
shapeshift,4,sudden,WEOB2,6,65.76515031993816
shapeshift,4,sudden,WEOB2,7,66.31536763893817
shapeshift,4,sudden,WEOB2,8,64.62536883220153
shapeshift,4,sudden,WEOB2,9,64.9428327345464
shapeshift,4,sudden,UOB,0,64.88653933359494
shapeshift,4,sudden,UOB,1,64.69064436420909
shapeshift,4,sudden,UOB,2,64.57495611657473
shapeshift,4,sudden,UOB,3,65.36924836448674
shapeshift,4,sudden,UOB,4,65.126854972591
shapeshift,4,sudden,UOB,5,64.15384657824116
shapeshift,4,sudden,UOB,6,65.67988449078571
