instances,drift,unbalance,type,alg,Fscore_0,Fscore_1
65000,appearing-minority,2,periodic,RebalanceStream,95.03807557970141,8.835232545122306
70000,appearing-minority,2,periodic,RebalanceStream,95.02771530826112,11.999678139634307
75000,appearing-minority,2,periodic,RebalanceStream,95.15575620710682,17.670605203074466
80000,appearing-minority,2,periodic,RebalanceStream,95.25854477779569,22.03049374515345
85000,appearing-minority,2,periodic,RebalanceStream,95.36340513057347,26.53094877694999
90000,appearing-minority,2,periodic,RebalanceStream,95.46437269672643,30.564673163629692
95000,appearing-minority,2,periodic,RebalanceStream,95.58163379247137,34.664423677013076
100000,appearing-minority,2,periodic,RebalanceStream,95.68818459140579,38.42412411837514
5000,appearing-minority,3,incremental,improved_OOB,95.70694771018121,71.25690047466927
10000,appearing-minority,3,incremental,improved_OOB,95.84920436867307,72.60496824895127
15000,appearing-minority,3,incremental,improved_OOB,96.01640930110877,73.29604805904549
20000,appearing-minority,3,incremental,improved_OOB,96.07292693941613,73.86337886432445
25000,appearing-minority,3,incremental,improved_OOB,96.11628390665189,73.99717973048664
30000,appearing-minority,3,incremental,improved_OOB,96.12253206971002,74.02998335896962
35000,appearing-minority,3,incremental,improved_OOB,96.12783713708305,74.01710903695854
40000,appearing-minority,3,incremental,improved_OOB,96.13282146648096,74.12296186614637
45000,appearing-minority,3,incremental,improved_OOB,96.15359075007412,74.20276327175438
50000,appearing-minority,3,incremental,improved_OOB,96.16363095778482,74.34394177998493
55000,appearing-minority,3,incremental,improved_OOB,93.36069462802531,58.75608474181854
60000,appearing-minority,3,incremental,improved_OOB,91.73717109726634,53.57130630899481
65000,appearing-minority,3,incremental,improved_OOB,91.93770869602686,56.14322446239881
70000,appearing-minority,3,incremental,improved_OOB,92.1761964223539,57.393845127567886
75000,appearing-minority,3,incremental,improved_OOB,92.40013770971208,58.09838982363906
80000,appearing-minority,3,incremental,improved_OOB,92.55624210126578,58.68718752008614
85000,appearing-minority,3,incremental,improved_OOB,92.64816505105954,59.14563348336095
90000,appearing-minority,3,incremental,improved_OOB,92.73949384594005,59.586093592391265
95000,appearing-minority,3,incremental,improved_OOB,92.77706052282478,59.73089790685064
100000,appearing-minority,3,incremental,improved_OOB,92.81694541394225,59.975238181754875
5000,appearing-minority,3,incremental,WEOB1,95.12915416948991,69.38501064221455
10000,appearing-minority,3,incremental,WEOB1,95.21562831177854,70.35472068914076
15000,appearing-minority,3,incremental,WEOB1,95.35920300610759,70.88420911320603
20000,appearing-minority,3,incremental,WEOB1,95.40801039767402,71.4319391246575
25000,appearing-minority,3,incremental,WEOB1,95.4481111399094,71.5282083028767
30000,appearing-minority,3,incremental,WEOB1,95.45154082799507,71.5334630103742
35000,appearing-minority,3,incremental,WEOB1,95.44732515319913,71.4684183318632
40000,appearing-minority,3,incremental,WEOB1,95.45009385012794,71.55867520412156
45000,appearing-minority,3,incremental,WEOB1,95.47201765484546,71.62162980304927
50000,appearing-minority,3,incremental,WEOB1,95.53761676525843,71.92402627061966
55000,appearing-minority,3,incremental,WEOB1,92.6411424048217,56.46308848116886
60000,appearing-minority,3,incremental,WEOB1,89.44482646378228,49.139173910320906
65000,appearing-minority,3,incremental,WEOB1,89.99710806011626,52.12024783040042
70000,appearing-minority,3,incremental,WEOB1,90.25096346192416,53.41668952294335
75000,appearing-minority,3,incremental,WEOB1,90.50240092425078,54.16433051606839
80000,appearing-minority,3,incremental,WEOB1,90.69671461720301,54.867950623157284
85000,appearing-minority,3,incremental,WEOB1,90.83454192756851,55.456586480002954
90000,appearing-minority,3,incremental,WEOB1,90.96875035795242,55.963068967190836
95000,appearing-minority,3,incremental,WEOB1,91.0473270416351,56.22020533991004
100000,appearing-minority,3,incremental,WEOB1,91.12084593721309,56.54054257353457
5000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
10000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
15000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
20000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
25000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
30000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
35000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
40000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
45000,appearing-minority,3,incremental,CSMOTE,100.0,0.0
50000,appearing-minority,3,incremental,CSMOTE,95.63223411225158,52.494061757719706
55000,appearing-minority,3,incremental,CSMOTE,92.74340585875777,66.32825719120136
60000,appearing-minority,3,incremental,CSMOTE,85.08026440037771,73.99890290729567
65000,appearing-minority,3,incremental,CSMOTE,86.81051392703021,76.82977257064093
70000,appearing-minority,3,incremental,CSMOTE,87.87182966287443,78.55692932275328
75000,appearing-minority,3,incremental,CSMOTE,88.30772839216606,79.25653651432138
80000,appearing-minority,3,incremental,CSMOTE,88.62781954887215,79.92256637168143
85000,appearing-minority,3,incremental,CSMOTE,88.88079883503225,80.15224656516897
90000,appearing-minority,3,incremental,CSMOTE,89.0264540839049,80.3602741909772
95000,appearing-minority,3,incremental,CSMOTE,89.2825164480087,80.76573744148675
100000,appearing-minority,3,incremental,CSMOTE,89.45121424250281,81.01415461191478
5000,appearing-minority,3,incremental,OOB,95.40761561785092,69.8392597861725
10000,appearing-minority,3,incremental,OOB,95.62550133700724,71.62316289401029
15000,appearing-minority,3,incremental,OOB,95.79081814336742,72.32655707700518
20000,appearing-minority,3,incremental,OOB,95.84001704081737,72.90609489630069
25000,appearing-minority,3,incremental,OOB,95.88673402687607,73.08382757056965
30000,appearing-minority,3,incremental,OOB,95.90189802768495,73.17680271164082
35000,appearing-minority,3,incremental,OOB,95.92053411443857,73.2272261897486
40000,appearing-minority,3,incremental,OOB,95.93353195638706,73.37500822295343
45000,appearing-minority,3,incremental,OOB,95.95819927793627,73.47431477749733
50000,appearing-minority,3,incremental,OOB,96.03951474407353,73.98498870252698
55000,appearing-minority,3,incremental,OOB,92.85111915382416,58.261248401298396
60000,appearing-minority,3,incremental,OOB,91.08276442018723,53.27374323498198
65000,appearing-minority,3,incremental,OOB,91.58151523176255,56.184225469178706
70000,appearing-minority,3,incremental,OOB,91.85540686721494,57.498592837555236
75000,appearing-minority,3,incremental,OOB,92.05323985415414,58.090352513587014
80000,appearing-minority,3,incremental,OOB,92.18074889129242,58.60382997760688
85000,appearing-minority,3,incremental,OOB,92.2452278393894,58.93493889673164
90000,appearing-minority,3,incremental,OOB,92.31898874972367,59.27202873779845
95000,appearing-minority,3,incremental,OOB,92.35504131421344,59.40631825426202
100000,appearing-minority,3,incremental,OOB,92.39229065046418,59.60847464883102
5000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
10000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
15000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
20000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
25000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
30000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
35000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
40000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
45000,appearing-minority,3,incremental,ESOS_ELM,100.0,0.0
50000,appearing-minority,3,incremental,ESOS_ELM,96.26556016597512,0.0
55000,appearing-minority,3,incremental,ESOS_ELM,92.12513484358145,0.0
60000,appearing-minority,3,incremental,ESOS_ELM,82.71170537180389,0.0
65000,appearing-minority,3,incremental,ESOS_ELM,82.33909871749619,0.0
70000,appearing-minority,3,incremental,ESOS_ELM,82.22361809045228,0.0
75000,appearing-minority,3,incremental,ESOS_ELM,82.29408822058089,0.0
80000,appearing-minority,3,incremental,ESOS_ELM,82.22269333144891,0.0
85000,appearing-minority,3,incremental,ESOS_ELM,82.3529411764706,0.0
90000,appearing-minority,3,incremental,ESOS_ELM,82.3984006182484,0.0
95000,appearing-minority,3,incremental,ESOS_ELM,82.38234559007307,0.0
100000,appearing-minority,3,incremental,ESOS_ELM,82.4067420134579,0.0
5000,appearing-minority,3,incremental,improved_UOB,94.33584941317055,66.64655895789892
10000,appearing-minority,3,incremental,improved_UOB,94.11716950719152,66.38267933037386
15000,appearing-minority,3,incremental,improved_UOB,94.00818635311911,65.92492133622397
20000,appearing-minority,3,incremental,improved_UOB,93.97293272666747,66.15849290252694
25000,appearing-minority,3,incremental,improved_UOB,93.9659957119674,66.04278119961532
30000,appearing-minority,3,incremental,improved_UOB,93.98414601697307,66.08186705841302
35000,appearing-minority,3,incremental,improved_UOB,94.01981247469743,66.13550923728604
40000,appearing-minority,3,incremental,improved_UOB,94.07781567466132,66.40856083615492
45000,appearing-minority,3,incremental,improved_UOB,94.14957292166592,66.61269537466062
50000,appearing-minority,3,incremental,improved_UOB,94.63314791877447,68.35140995658513
55000,appearing-minority,3,incremental,improved_UOB,90.34612521449489,46.95014049506257
60000,appearing-minority,3,incremental,improved_UOB,82.95326955578652,39.48818608700287
65000,appearing-minority,3,incremental,improved_UOB,82.92709250479372,40.64273000135154
70000,appearing-minority,3,incremental,improved_UOB,82.20246830499867,40.567439298677186
75000,appearing-minority,3,incremental,improved_UOB,82.03895817938186,40.55703447975373
80000,appearing-minority,3,incremental,improved_UOB,81.98794297669797,40.80714467081641
85000,appearing-minority,3,incremental,improved_UOB,81.99816765708427,41.09369318122028
90000,appearing-minority,3,incremental,improved_UOB,82.18349510818686,41.46689068137995
95000,appearing-minority,3,incremental,improved_UOB,82.38787942105661,41.768310317965735
100000,appearing-minority,3,incremental,improved_UOB,82.64947456160246,42.19947045052273
5000,appearing-minority,3,incremental,WEOB2,94.33584941317055,66.64655895789892
10000,appearing-minority,3,incremental,WEOB2,94.11716950719152,66.38267933037386
15000,appearing-minority,3,incremental,WEOB2,94.00818635311911,65.92492133622397
20000,appearing-minority,3,incremental,WEOB2,93.97293272666747,66.15849290252694
25000,appearing-minority,3,incremental,WEOB2,93.9659957119674,66.04278119961532
30000,appearing-minority,3,incremental,WEOB2,93.98414601697307,66.08186705841302
35000,appearing-minority,3,incremental,WEOB2,94.01981247469743,66.13550923728604
40000,appearing-minority,3,incremental,WEOB2,94.07781567466132,66.40856083615492
45000,appearing-minority,3,incremental,WEOB2,94.14957292166592,66.61269537466062
50000,appearing-minority,3,incremental,WEOB2,94.63314791877447,68.35140995658513
55000,appearing-minority,3,incremental,WEOB2,90.34612521449489,46.95014049506257
60000,appearing-minority,3,incremental,WEOB2,82.95326955578652,39.48818608700287
65000,appearing-minority,3,incremental,WEOB2,82.92709250479372,40.64273000135154
70000,appearing-minority,3,incremental,WEOB2,82.20246830499867,40.567439298677186
75000,appearing-minority,3,incremental,WEOB2,82.03895817938186,40.55703447975373
80000,appearing-minority,3,incremental,WEOB2,81.98794297669797,40.80714467081641
85000,appearing-minority,3,incremental,WEOB2,81.99816765708427,41.09369318122028
90000,appearing-minority,3,incremental,WEOB2,82.18349510818686,41.46689068137995
95000,appearing-minority,3,incremental,WEOB2,82.38787942105661,41.768310317965735
100000,appearing-minority,3,incremental,WEOB2,82.64947456160246,42.19947045052273
5000,appearing-minority,3,incremental,UOB,94.64591634272463,67.27865571127039
10000,appearing-minority,3,incremental,UOB,94.09590851267707,66.10284805169348
15000,appearing-minority,3,incremental,UOB,93.93283559245178,65.52825857540891
20000,appearing-minority,3,incremental,UOB,93.82747555362533,65.56222108747083
25000,appearing-minority,3,incremental,UOB,93.78150545904165,65.32520510932699
30000,appearing-minority,3,incremental,UOB,93.77401796871324,65.29642130058599
35000,appearing-minority,3,incremental,UOB,93.81481867206195,65.37619669933045
40000,appearing-minority,3,incremental,UOB,93.873900242808,65.64992654539034
45000,appearing-minority,3,incremental,UOB,93.95473686977758,65.89144286453448
50000,appearing-minority,3,incremental,UOB,94.47853584496093,67.7887703133935
55000,appearing-minority,3,incremental,UOB,89.94066209859979,45.730408943203386
60000,appearing-minority,3,incremental,UOB,81.34465127723004,38.25099726042685
65000,appearing-minority,3,incremental,UOB,81.2565548559571,39.46205895144113
70000,appearing-minority,3,incremental,UOB,80.63417004063886,39.46896219796911
75000,appearing-minority,3,incremental,UOB,80.37400312387263,39.34430324086163
80000,appearing-minority,3,incremental,UOB,80.33082967198747,39.57169652450271
85000,appearing-minority,3,incremental,UOB,80.32263468343139,39.797049146364095
90000,appearing-minority,3,incremental,UOB,80.46004738866928,40.08709076608534
95000,appearing-minority,3,incremental,UOB,80.67718258306313,40.346526118880796
100000,appearing-minority,3,incremental,UOB,80.91599285091044,40.70095277408661
5000,appearing-minority,3,incremental,RebalanceStream,97.06565779722305,66.12075276932083
10000,appearing-minority,3,incremental,RebalanceStream,97.22021202519603,69.84282129320373
15000,appearing-minority,3,incremental,RebalanceStream,97.29664771178474,71.12897850789436
20000,appearing-minority,3,incremental,RebalanceStream,97.31375179608054,72.41532059239671
25000,appearing-minority,3,incremental,RebalanceStream,97.37268212713052,73.27645091447803
30000,appearing-minority,3,incremental,RebalanceStream,97.365821133951,73.60047908051662
35000,appearing-minority,3,incremental,RebalanceStream,97.36412613631832,73.85412519034621
40000,appearing-minority,3,incremental,RebalanceStream,97.35583813212406,74.14502578732494
45000,appearing-minority,3,incremental,RebalanceStream,97.36683315572076,74.406004281569
50000,appearing-minority,3,incremental,RebalanceStream,97.5464010055635,76.71043935045506
55000,appearing-minority,3,incremental,RebalanceStream,95.78358687539676,50.05279370728991
60000,appearing-minority,3,incremental,RebalanceStream,95.23221694809743,7.069712591235712
65000,appearing-minority,3,incremental,RebalanceStream,95.0380755797014,8.835232545122306
70000,appearing-minority,3,incremental,RebalanceStream,95.02771530826112,11.999678139634309
75000,appearing-minority,3,incremental,RebalanceStream,95.1557562071068,17.670605203074462
80000,appearing-minority,3,incremental,RebalanceStream,95.25854477779572,22.03049374515345
85000,appearing-minority,3,incremental,RebalanceStream,95.36340513057348,26.53094877694999
90000,appearing-minority,3,incremental,RebalanceStream,95.46437269672643,30.564673163629685
95000,appearing-minority,3,incremental,RebalanceStream,95.58163379247138,34.664423677013076
100000,appearing-minority,3,incremental,RebalanceStream,95.68818459140579,38.42412411837514
5000,appearing-minority,3,sudden,improved_OOB,95.70694771018121,71.25690047466927
10000,appearing-minority,3,sudden,improved_OOB,95.84920436867307,72.60496824895125
15000,appearing-minority,3,sudden,improved_OOB,96.01640930110877,73.29604805904549
20000,appearing-minority,3,sudden,improved_OOB,96.07292693941613,73.86337886432446
25000,appearing-minority,3,sudden,improved_OOB,96.11628390665189,73.99717973048664
30000,appearing-minority,3,sudden,improved_OOB,96.12253206971002,74.0299833589696
35000,appearing-minority,3,sudden,improved_OOB,96.12783713708305,74.01710903695854
40000,appearing-minority,3,sudden,improved_OOB,96.13282146648096,74.12296186614637
45000,appearing-minority,3,sudden,improved_OOB,96.15359075007412,74.20276327175439
50000,appearing-minority,3,sudden,improved_OOB,96.1546253368564,74.21770574566185
55000,appearing-minority,3,sudden,improved_OOB,90.49306294084079,44.911622492664044
60000,appearing-minority,3,sudden,improved_OOB,91.11621005971833,49.29056091070955
65000,appearing-minority,3,sudden,improved_OOB,91.45564457849736,52.53582980157356
70000,appearing-minority,3,sudden,improved_OOB,91.75506002572561,54.3940591666604
75000,appearing-minority,3,sudden,improved_OOB,92.0187019890084,55.548229331855886
80000,appearing-minority,3,sudden,improved_OOB,92.2123912313178,56.46221548892769
85000,appearing-minority,3,sudden,improved_OOB,92.34018020194553,57.176388652892264
