instances,drift,unbalance,type,alg,Recall_min
10000,sine_P(x_y),2,incremental,ESOS_ELM,0.0
15000,sine_P(x_y),2,incremental,ESOS_ELM,31.503439240091716
20000,sine_P(x_y),2,incremental,ESOS_ELM,48.332099679249936
25000,sine_P(x_y),2,incremental,ESOS_ELM,58.237281399046104
30000,sine_P(x_y),2,incremental,ESOS_ELM,64.9167776298269
35000,sine_P(x_y),2,incremental,ESOS_ELM,69.56198110506728
40000,sine_P(x_y),2,incremental,ESOS_ELM,73.20652856246076
45000,sine_P(x_y),2,incremental,ESOS_ELM,76.08593750000001
50000,sine_P(x_y),2,incremental,ESOS_ELM,99.18387413962634
55000,sine_P(x_y),2,incremental,ESOS_ELM,97.26161369193153
60000,sine_P(x_y),2,incremental,ESOS_ELM,93.8099902056807
65000,sine_P(x_y),2,incremental,ESOS_ELM,93.845
70000,sine_P(x_y),2,incremental,ESOS_ELM,93.84333333333333
75000,sine_P(x_y),2,incremental,ESOS_ELM,93.85969323610763
80000,sine_P(x_y),2,incremental,ESOS_ELM,93.91681809004643
85000,sine_P(x_y),2,incremental,ESOS_ELM,93.90219224283304
90000,sine_P(x_y),2,incremental,ESOS_ELM,93.70515046296296
95000,sine_P(x_y),2,incremental,ESOS_ELM,93.45410932963009
100000,sine_P(x_y),2,incremental,ESOS_ELM,93.36293132516577
5000,sine_P(x_y),2,incremental,improved_UOB,96.48956356736242
10000,sine_P(x_y),2,incremental,improved_UOB,96.96531791907513
15000,sine_P(x_y),2,incremental,improved_UOB,97.57615460203078
20000,sine_P(x_y),2,incremental,improved_UOB,97.85344189489265
25000,sine_P(x_y),2,incremental,improved_UOB,97.97297297297295
30000,sine_P(x_y),2,incremental,improved_UOB,98.15246338215711
35000,sine_P(x_y),2,incremental,improved_UOB,98.29659318637276
40000,sine_P(x_y),2,incremental,improved_UOB,98.38041431261772
45000,sine_P(x_y),2,incremental,improved_UOB,98.5044642857143
50000,sine_P(x_y),2,incremental,improved_UOB,99.11504424778762
55000,sine_P(x_y),2,incremental,improved_UOB,99.02200488997553
60000,sine_P(x_y),2,incremental,improved_UOB,99.41234084231145
65000,sine_P(x_y),2,incremental,improved_UOB,99.39999999999999
70000,sine_P(x_y),2,incremental,improved_UOB,99.20000000000002
75000,sine_P(x_y),2,incremental,improved_UOB,99.17022881569024
80000,sine_P(x_y),2,incremental,improved_UOB,99.21259842519684
85000,sine_P(x_y),2,incremental,improved_UOB,99.22428330522767
90000,sine_P(x_y),2,incremental,improved_UOB,99.1898148148148
95000,sine_P(x_y),2,incremental,improved_UOB,99.22989521525061
100000,sine_P(x_y),2,incremental,improved_UOB,99.22445768236483
5000,sine_P(x_y),2,incremental,WEOB2,97.72296015180267
10000,sine_P(x_y),2,incremental,WEOB2,97.83236994219651
15000,sine_P(x_y),2,incremental,WEOB2,98.10022928267279
20000,sine_P(x_y),2,incremental,WEOB2,98.34690352825068
25000,sine_P(x_y),2,incremental,WEOB2,98.43004769475355
30000,sine_P(x_y),2,incremental,WEOB2,98.53528628495339
35000,sine_P(x_y),2,incremental,WEOB2,98.52562267391929
40000,sine_P(x_y),2,incremental,WEOB2,98.61895794099182
45000,sine_P(x_y),2,incremental,WEOB2,98.69419642857143
50000,sine_P(x_y),2,incremental,WEOB2,99.21337266470007
55000,sine_P(x_y),2,incremental,WEOB2,99.21760391198043
60000,sine_P(x_y),2,incremental,WEOB2,99.02056807051909
65000,sine_P(x_y),2,incremental,WEOB2,98.95000000000002
70000,sine_P(x_y),2,incremental,WEOB2,98.96666666666668
75000,sine_P(x_y),2,incremental,WEOB2,99.0445059089766
80000,sine_P(x_y),2,incremental,WEOB2,99.05108015344237
85000,sine_P(x_y),2,incremental,WEOB2,99.03878583473862
90000,sine_P(x_y),2,incremental,WEOB2,98.97280092592591
95000,sine_P(x_y),2,incremental,WEOB2,99.01527584900897
100000,sine_P(x_y),2,incremental,WEOB2,99.05586152635719
5000,sine_P(x_y),2,incremental,UOB,97.72296015180267
10000,sine_P(x_y),2,incremental,UOB,98.26589595375721
15000,sine_P(x_y),2,incremental,UOB,98.59154929577467
20000,sine_P(x_y),2,incremental,UOB,98.76634591660499
25000,sine_P(x_y),2,incremental,UOB,98.82750397456279
30000,sine_P(x_y),2,incremental,UOB,98.9513981358189
35000,sine_P(x_y),2,incremental,UOB,99.01231033495561
40000,sine_P(x_y),2,incremental,UOB,99.0960451977401
45000,sine_P(x_y),2,incremental,UOB,99.140625
50000,sine_P(x_y),2,incremental,UOB,99.50835791543754
55000,sine_P(x_y),2,incremental,UOB,99.55990220048899
60000,sine_P(x_y),2,incremental,UOB,99.70617042115575
65000,sine_P(x_y),2,incremental,UOB,99.75
70000,sine_P(x_y),2,incremental,UOB,99.60000000000001
75000,sine_P(x_y),2,incremental,UOB,99.49710837314558
80000,sine_P(x_y),2,incremental,UOB,99.51544518473655
85000,sine_P(x_y),2,incremental,UOB,99.49409780775717
90000,sine_P(x_y),2,incremental,UOB,99.49363425925925
95000,sine_P(x_y),2,incremental,UOB,99.53288726170936
100000,sine_P(x_y),2,incremental,UOB,99.52793076317859
5000,sine_P(x_y),2,incremental,CSMOTE,92.97912713472486
10000,sine_P(x_y),2,incremental,CSMOTE,94.41233140655106
15000,sine_P(x_y),2,incremental,CSMOTE,94.92302653128071
20000,sine_P(x_y),2,incremental,CSMOTE,95.50949913644216
25000,sine_P(x_y),2,incremental,CSMOTE,96.14467408585055
30000,sine_P(x_y),2,incremental,CSMOTE,96.60452729693746
35000,sine_P(x_y),2,incremental,CSMOTE,96.83653020326368
40000,sine_P(x_y),2,incremental,CSMOTE,96.91148775894543
45000,sine_P(x_y),2,incremental,CSMOTE,96.83035714285712
50000,sine_P(x_y),2,incremental,CSMOTE,97.64011799410032
55000,sine_P(x_y),2,incremental,CSMOTE,97.359413202934
60000,sine_P(x_y),2,incremental,CSMOTE,94.90695396669933
65000,sine_P(x_y),2,incremental,CSMOTE,96.04999999999998
70000,sine_P(x_y),2,incremental,CSMOTE,96.83333333333336
75000,sine_P(x_y),2,incremental,CSMOTE,97.25924063364346
80000,sine_P(x_y),2,incremental,CSMOTE,96.87058348475672
85000,sine_P(x_y),2,incremental,CSMOTE,96.93086003372677
90000,sine_P(x_y),2,incremental,CSMOTE,97.1064814814815
95000,sine_P(x_y),2,incremental,CSMOTE,97.26044691326852
100000,sine_P(x_y),2,incremental,CSMOTE,96.97650893559627
5000,sine_P(x_y),2,incremental,RebalanceStream,87.0967741935484
10000,sine_P(x_y),2,incremental,RebalanceStream,91.04046242774565
15000,sine_P(x_y),2,incremental,RebalanceStream,92.23714379299052
20000,sine_P(x_y),2,incremental,RebalanceStream,93.48630643967432
25000,sine_P(x_y),2,incremental,RebalanceStream,94.07790143084262
30000,sine_P(x_y),2,incremental,RebalanceStream,94.64047936085218
35000,sine_P(x_y),2,incremental,RebalanceStream,95.04723733180649
40000,sine_P(x_y),2,incremental,RebalanceStream,95.37978656622725
45000,sine_P(x_y),2,incremental,RebalanceStream,95.6138392857143
50000,sine_P(x_y),2,incremental,RebalanceStream,97.14847590953785
55000,sine_P(x_y),2,incremental,RebalanceStream,97.26161369193153
60000,sine_P(x_y),2,incremental,RebalanceStream,97.35553379040155
65000,sine_P(x_y),2,incremental,RebalanceStream,97.54999999999998
70000,sine_P(x_y),2,incremental,RebalanceStream,97.66666666666666
75000,sine_P(x_y),2,incremental,RebalanceStream,97.61126477244156
80000,sine_P(x_y),2,incremental,RebalanceStream,97.63779527559053
85000,sine_P(x_y),2,incremental,RebalanceStream,97.70657672849916
90000,sine_P(x_y),2,incremental,RebalanceStream,97.75752314814815
95000,sine_P(x_y),2,incremental,RebalanceStream,97.82855700037874
100000,sine_P(x_y),2,incremental,RebalanceStream,97.77453074069912
5000,sine_P(x_y),2,sudden,improved_OOB,94.11764705882352
10000,sine_P(x_y),2,sudden,improved_OOB,96.19460500963393
15000,sine_P(x_y),2,sudden,improved_OOB,96.85555191614807
20000,sine_P(x_y),2,sudden,improved_OOB,97.50801875154207
25000,sine_P(x_y),2,sudden,improved_OOB,97.83386327503976
30000,sine_P(x_y),2,sudden,improved_OOB,98.13581890812249
35000,sine_P(x_y),2,sudden,improved_OOB,98.29659318637276
40000,sine_P(x_y),2,sudden,improved_OOB,98.36826911007905
45000,sine_P(x_y),2,sudden,improved_OOB,98.49598930481284
50000,sine_P(x_y),2,sudden,improved_OOB,98.57286432160804
55000,sine_P(x_y),2,sudden,improved_OOB,99.43074003795064
60000,sine_P(x_y),2,sudden,improved_OOB,99.5664739884393
65000,sine_P(x_y),2,sudden,improved_OOB,99.50867998689814
70000,sine_P(x_y),2,sudden,improved_OOB,99.55588452997779
75000,sine_P(x_y),2,sudden,improved_OOB,99.56279809220986
80000,sine_P(x_y),2,sudden,improved_OOB,99.56724367509989
85000,sine_P(x_y),2,sudden,improved_OOB,99.59919839679357
90000,sine_P(x_y),2,sudden,improved_OOB,99.53558428517636
95000,sine_P(x_y),2,sudden,improved_OOB,99.56550802139036
100000,sine_P(x_y),2,sudden,improved_OOB,99.5678391959799
5000,sine_P(x_y),2,sudden,WEOB1,95.92030360531308
10000,sine_P(x_y),2,sudden,WEOB1,97.0616570327553
15000,sine_P(x_y),2,sudden,WEOB1,97.67441860465114
20000,sine_P(x_y),2,sudden,WEOB1,98.12484579323959
25000,sine_P(x_y),2,sudden,WEOB1,98.29093799682036
30000,sine_P(x_y),2,sudden,WEOB1,98.53528628495339
35000,sine_P(x_y),2,sudden,WEOB1,98.69739478957918
40000,sine_P(x_y),2,sudden,WEOB1,98.7197188402159
45000,sine_P(x_y),2,sudden,WEOB1,98.84135472370768
50000,sine_P(x_y),2,sudden,WEOB1,98.90452261306531
55000,sine_P(x_y),2,sudden,WEOB1,99.33586337760913
60000,sine_P(x_y),2,sudden,WEOB1,99.5183044315992
65000,sine_P(x_y),2,sudden,WEOB1,99.475925319358
70000,sine_P(x_y),2,sudden,WEOB1,99.58055761164567
75000,sine_P(x_y),2,sudden,WEOB1,99.60254372019077
80000,sine_P(x_y),2,sudden,WEOB1,99.66711051930758
85000,sine_P(x_y),2,sudden,WEOB1,99.71371314056684
90000,sine_P(x_y),2,sudden,WEOB1,99.64855026986321
95000,sine_P(x_y),2,sudden,WEOB1,99.68805704099823
100000,sine_P(x_y),2,sudden,WEOB1,99.678391959799
5000,sine_P(x_y),2,sudden,OOB,95.06641366223907
10000,sine_P(x_y),2,sudden,OOB,96.96531791907513
15000,sine_P(x_y),2,sudden,OOB,97.54339993449068
20000,sine_P(x_y),2,sudden,OOB,98.10017271157166
25000,sine_P(x_y),2,sudden,OOB,98.35055643879174
30000,sine_P(x_y),2,sudden,OOB,98.55193075898801
35000,sine_P(x_y),2,sudden,OOB,98.68308044660749
40000,sine_P(x_y),2,sudden,OOB,98.69461528806325
45000,sine_P(x_y),2,sudden,OOB,98.77450980392156
50000,sine_P(x_y),2,sudden,OOB,98.84422110552762
55000,sine_P(x_y),2,sudden,OOB,99.43074003795064
60000,sine_P(x_y),2,sudden,OOB,99.5664739884393
65000,sine_P(x_y),2,sudden,OOB,99.54143465443825
70000,sine_P(x_y),2,sudden,OOB,99.55588452997779
75000,sine_P(x_y),2,sudden,OOB,99.56279809220986
80000,sine_P(x_y),2,sudden,OOB,99.56724367509989
85000,sine_P(x_y),2,sudden,OOB,99.59919839679357
90000,sine_P(x_y),2,sudden,OOB,99.5732396134053
95000,sine_P(x_y),2,sudden,OOB,99.59893048128343
100000,sine_P(x_y),2,sudden,OOB,99.62814070351759
5000,sine_P(x_y),2,sudden,ESOS_ELM,0.0
10000,sine_P(x_y),2,sudden,ESOS_ELM,0.0
15000,sine_P(x_y),2,sudden,ESOS_ELM,31.46740910579758
20000,sine_P(x_y),2,sudden,ESOS_ELM,48.32223044658278
25000,sine_P(x_y),2,sudden,ESOS_ELM,58.137917329093796
30000,sine_P(x_y),2,sudden,ESOS_ELM,64.8418774966711
35000,sine_P(x_y),2,sudden,ESOS_ELM,69.48325221872317
40000,sine_P(x_y),2,sudden,ESOS_ELM,73.15551650558552
45000,sine_P(x_y),2,sudden,ESOS_ELM,76.06172014260251
50000,sine_P(x_y),2,sudden,ESOS_ELM,78.29447236180904
55000,sine_P(x_y),2,sudden,ESOS_ELM,98.83301707779884
60000,sine_P(x_y),2,sudden,ESOS_ELM,98.87764932562621
65000,sine_P(x_y),2,sudden,ESOS_ELM,98.948575171962
70000,sine_P(x_y),2,sudden,ESOS_ELM,99.17591907229213
75000,sine_P(x_y),2,sudden,ESOS_ELM,99.19117647058823
80000,sine_P(x_y),2,sudden,ESOS_ELM,99.23768308921439
85000,sine_P(x_y),2,sudden,ESOS_ELM,99.08960778700258
90000,sine_P(x_y),2,sudden,ESOS_ELM,99.12890674030376
95000,sine_P(x_y),2,sudden,ESOS_ELM,99.11987522281642
100000,sine_P(x_y),2,sudden,ESOS_ELM,99.08140703517589
5000,sine_P(x_y),2,sudden,improved_UOB,96.48956356736242
10000,sine_P(x_y),2,sudden,improved_UOB,96.96531791907513
15000,sine_P(x_y),2,sudden,improved_UOB,97.57615460203078
20000,sine_P(x_y),2,sudden,improved_UOB,97.85344189489265
25000,sine_P(x_y),2,sudden,improved_UOB,97.97297297297295
30000,sine_P(x_y),2,sudden,improved_UOB,98.15246338215711
35000,sine_P(x_y),2,sudden,improved_UOB,98.29659318637276
40000,sine_P(x_y),2,sudden,improved_UOB,98.38082088615538
45000,sine_P(x_y),2,sudden,improved_UOB,98.50713012477719
50000,sine_P(x_y),2,sudden,improved_UOB,98.62311557788942
55000,sine_P(x_y),2,sudden,improved_UOB,99.14611005692599
60000,sine_P(x_y),2,sudden,improved_UOB,99.373795761079
65000,sine_P(x_y),2,sudden,improved_UOB,99.37766131673764
70000,sine_P(x_y),2,sudden,improved_UOB,99.4325191216383
75000,sine_P(x_y),2,sudden,improved_UOB,99.44356120826708
80000,sine_P(x_y),2,sudden,improved_UOB,99.51731025299601
85000,sine_P(x_y),2,sudden,improved_UOB,99.58488405382194
90000,sine_P(x_y),2,sudden,improved_UOB,99.5732396134053
95000,sine_P(x_y),2,sudden,improved_UOB,99.61007130124777
100000,sine_P(x_y),2,sudden,improved_UOB,99.61809045226131
5000,sine_P(x_y),2,sudden,WEOB2,97.72296015180267
10000,sine_P(x_y),2,sudden,WEOB2,97.83236994219651
15000,sine_P(x_y),2,sudden,WEOB2,98.10022928267279
20000,sine_P(x_y),2,sudden,WEOB2,98.34690352825068
25000,sine_P(x_y),2,sudden,WEOB2,98.43004769475355
30000,sine_P(x_y),2,sudden,WEOB2,98.51864181091877
35000,sine_P(x_y),2,sudden,WEOB2,98.51130833094761
40000,sine_P(x_y),2,sudden,WEOB2,98.59420107945276
45000,sine_P(x_y),2,sudden,WEOB2,98.66310160427805
50000,sine_P(x_y),2,sudden,WEOB2,98.73366834170857
55000,sine_P(x_y),2,sudden,WEOB2,98.86148007590133
60000,sine_P(x_y),2,sudden,WEOB2,99.22928709055876
65000,sine_P(x_y),2,sudden,WEOB2,99.24664264657713
70000,sine_P(x_y),2,sudden,WEOB2,99.40784603997041
75000,sine_P(x_y),2,sudden,WEOB2,99.42368839427662
80000,sine_P(x_y),2,sudden,WEOB2,99.50066577896136
85000,sine_P(x_y),2,sudden,WEOB2,99.54194102490695
90000,sine_P(x_y),2,sudden,WEOB2,99.4979289569474
95000,sine_P(x_y),2,sudden,WEOB2,99.52094474153297
100000,sine_P(x_y),2,sudden,WEOB2,99.52763819095479
5000,sine_P(x_y),2,sudden,UOB,97.72296015180267
10000,sine_P(x_y),2,sudden,UOB,98.26589595375721
15000,sine_P(x_y),2,sudden,UOB,98.59154929577467
20000,sine_P(x_y),2,sudden,UOB,98.76634591660499
25000,sine_P(x_y),2,sudden,UOB,98.82750397456279
30000,sine_P(x_y),2,sudden,UOB,98.9513981358189
35000,sine_P(x_y),2,sudden,UOB,99.01231033495561
40000,sine_P(x_y),2,sudden,UOB,99.0460650182001
45000,sine_P(x_y),2,sudden,UOB,99.10873440285205
50000,sine_P(x_y),2,sudden,UOB,99.16582914572864
55000,sine_P(x_y),2,sudden,UOB,99.33586337760913
60000,sine_P(x_y),2,sudden,UOB,99.5183044315992
65000,sine_P(x_y),2,sudden,UOB,99.50867998689814
70000,sine_P(x_y),2,sudden,UOB,99.6052306933136
75000,sine_P(x_y),2,sudden,UOB,99.60254372019077
80000,sine_P(x_y),2,sudden,UOB,99.63382157123833
85000,sine_P(x_y),2,sudden,UOB,99.6564557686802
90000,sine_P(x_y),2,sudden,UOB,99.59834316555792
95000,sine_P(x_y),2,sudden,UOB,99.63235294117648
100000,sine_P(x_y),2,sudden,UOB,99.64824120603016
5000,sine_P(x_y),2,sudden,CSMOTE,92.97912713472486
10000,sine_P(x_y),2,sudden,CSMOTE,94.41233140655106
15000,sine_P(x_y),2,sudden,CSMOTE,94.92302653128071
20000,sine_P(x_y),2,sudden,CSMOTE,95.50949913644216
25000,sine_P(x_y),2,sudden,CSMOTE,96.14467408585055
30000,sine_P(x_y),2,sudden,CSMOTE,96.60452729693746
35000,sine_P(x_y),2,sudden,CSMOTE,96.83653020326368
40000,sine_P(x_y),2,sudden,CSMOTE,97.05033262206601
45000,sine_P(x_y),2,sudden,CSMOTE,97.19251336898397
50000,sine_P(x_y),2,sudden,CSMOTE,96.89447236180904
55000,sine_P(x_y),2,sudden,CSMOTE,96.58444022770401
60000,sine_P(x_y),2,sudden,CSMOTE,97.30250481695568
65000,sine_P(x_y),2,sudden,CSMOTE,97.37962659679006
70000,sine_P(x_y),2,sudden,CSMOTE,97.82876881322477
75000,sine_P(x_y),2,sudden,CSMOTE,98.0127186009539
80000,sine_P(x_y),2,sudden,CSMOTE,98.25233022636485
85000,sine_P(x_y),2,sudden,CSMOTE,98.32522187231606
90000,sine_P(x_y),2,sudden,CSMOTE,98.41847621438431
95000,sine_P(x_y),2,sudden,CSMOTE,98.50713012477719
100000,sine_P(x_y),2,sudden,CSMOTE,98.34170854271358
5000,sine_P(x_y),2,sudden,RebalanceStream,87.0967741935484
10000,sine_P(x_y),2,sudden,RebalanceStream,91.04046242774565
15000,sine_P(x_y),2,sudden,RebalanceStream,92.23714379299052
20000,sine_P(x_y),2,sudden,RebalanceStream,93.48630643967432
25000,sine_P(x_y),2,sudden,RebalanceStream,94.07790143084262
30000,sine_P(x_y),2,sudden,RebalanceStream,94.64047936085218
35000,sine_P(x_y),2,sudden,RebalanceStream,95.04723733180649
40000,sine_P(x_y),2,sudden,RebalanceStream,95.36839462783983
45000,sine_P(x_y),2,sudden,RebalanceStream,95.64393939393939
50000,sine_P(x_y),2,sudden,RebalanceStream,95.80904522613064
55000,sine_P(x_y),2,sudden,RebalanceStream,97.34345351043645
60000,sine_P(x_y),2,sudden,RebalanceStream,97.97687861271676
65000,sine_P(x_y),2,sudden,RebalanceStream,97.77268260727155
70000,sine_P(x_y),2,sudden,RebalanceStream,98.05082654823586
75000,sine_P(x_y),2,sudden,RebalanceStream,97.93322734499203
80000,sine_P(x_y),2,sudden,RebalanceStream,98.00266311584552
85000,sine_P(x_y),2,sudden,RebalanceStream,97.99599198396795
90000,sine_P(x_y),2,sudden,RebalanceStream,98.00426760386596
95000,sine_P(x_y),2,sudden,RebalanceStream,98.07263814616758
100000,sine_P(x_y),2,sudden,RebalanceStream,98.13065326633168
5000,jitter,1,incremental,improved_OOB,37.1743486973948
10000,jitter,1,incremental,improved_OOB,40.38461538461538
15000,jitter,1,incremental,improved_OOB,41.82984469952736
20000,jitter,1,incremental,improved_OOB,42.77047522750252
25000,jitter,1,incremental,improved_OOB,43.624296057924376
30000,jitter,1,incremental,improved_OOB,44.10876132930513
35000,jitter,1,incremental,improved_OOB,44.51956271576524
40000,jitter,1,incremental,improved_OOB,44.924433249370274
45000,jitter,1,incremental,improved_OOB,45.092986780192696
50000,jitter,1,incremental,improved_OOB,36.99808795411091
55000,jitter,1,incremental,improved_OOB,37.97653958944282
60000,jitter,1,incremental,improved_OOB,40.85714285714287
65000,jitter,1,incremental,improved_OOB,41.377649325626194
70000,jitter,1,incremental,improved_OOB,42.05061648280338
75000,jitter,1,incremental,improved_OOB,42.37204724409448
80000,jitter,1,incremental,improved_OOB,42.56594724220623
85000,jitter,1,incremental,improved_OOB,43.032108573320095
90000,jitter,1,incremental,improved_OOB,43.22783005417737
95000,jitter,1,incremental,improved_OOB,43.450756636070444
100000,jitter,1,incremental,improved_OOB,43.62723214285713
5000,jitter,1,incremental,WEOB1,41.08216432865731
10000,jitter,1,incremental,WEOB1,42.51012145748989
15000,jitter,1,incremental,WEOB1,43.38284942606346
20000,jitter,1,incremental,WEOB1,44.3124368048534
25000,jitter,1,incremental,WEOB1,45.253419147224456
30000,jitter,1,incremental,WEOB1,45.820745216515604
35000,jitter,1,incremental,WEOB1,46.274453394706555
40000,jitter,1,incremental,WEOB1,46.675062972292196
45000,jitter,1,incremental,WEOB1,46.90790947792964
50000,jitter,1,incremental,WEOB1,41.01338432122372
55000,jitter,1,incremental,WEOB1,40.86021505376345
60000,jitter,1,incremental,WEOB1,45.90476190476191
65000,jitter,1,incremental,WEOB1,46.43545279383431
70000,jitter,1,incremental,WEOB1,46.593121349772886
75000,jitter,1,incremental,WEOB1,46.89960629921261
80000,jitter,1,incremental,WEOB1,47.16227018385292
85000,jitter,1,incremental,WEOB1,47.384971863621324
90000,jitter,1,incremental,WEOB1,47.41944682064443
95000,jitter,1,incremental,WEOB1,47.45720664847432
100000,jitter,1,incremental,WEOB1,47.511160714285715
5000,jitter,1,incremental,CSMOTE,32.965931863727455
10000,jitter,1,incremental,CSMOTE,38.36032388663967
15000,jitter,1,incremental,CSMOTE,40.31060094530722
20000,jitter,1,incremental,CSMOTE,40.4196157735086
25000,jitter,1,incremental,CSMOTE,41.371681415929196
30000,jitter,1,incremental,CSMOTE,41.91003692514266
35000,jitter,1,incremental,CSMOTE,42.2180667433832
40000,jitter,1,incremental,CSMOTE,42.32997481108311
45000,jitter,1,incremental,CSMOTE,42.729105982522974
50000,jitter,1,incremental,CSMOTE,40.53537284894838
55000,jitter,1,incremental,CSMOTE,38.80742913000977
60000,jitter,1,incremental,CSMOTE,42.0
65000,jitter,1,incremental,CSMOTE,41.570327552986505
70000,jitter,1,incremental,CSMOTE,41.7910447761194
75000,jitter,1,incremental,CSMOTE,42.175196850393704
80000,jitter,1,incremental,CSMOTE,42.585931254996005
85000,jitter,1,incremental,CSMOTE,42.71764316451505
90000,jitter,1,incremental,CSMOTE,42.34388366124893
95000,jitter,1,incremental,CSMOTE,42.75613991565369
100000,jitter,1,incremental,CSMOTE,42.901785714285715
5000,jitter,1,incremental,OOB,40.280561122244485
10000,jitter,1,incremental,OOB,43.57287449392714
15000,jitter,1,incremental,OOB,44.530722484807555
20000,jitter,1,incremental,OOB,44.94438827098078
25000,jitter,1,incremental,OOB,45.09251810136766
30000,jitter,1,incremental,OOB,45.434709634105396
35000,jitter,1,incremental,OOB,45.77100115074798
40000,jitter,1,incremental,OOB,46.13350125944584
45000,jitter,1,incremental,OOB,46.20210620658749
50000,jitter,1,incremental,OOB,38.24091778202677
55000,jitter,1,incremental,OOB,39.58944281524926
60000,jitter,1,incremental,OOB,43.523809523809526
65000,jitter,1,incremental,OOB,43.40077071290944
70000,jitter,1,incremental,OOB,43.543153796236204
75000,jitter,1,incremental,OOB,43.922244094488185
80000,jitter,1,incremental,OOB,44.42446043165467
85000,jitter,1,incremental,OOB,44.852697782191335
90000,jitter,1,incremental,OOB,45.024237239806105
